Income,Credit_History,Outstanding_Balance,Employment,Repay_Loan
41699.67971,0.614600265,31858.52077,Self-Employed,0
20932.51375,0.592542054,39451.79583,Self-Employed,0
50541.90088,0.682561407,33341.40197,Unemployed,0
34612.26175,0.09305231,28562.99232,Employed,0
38898.44243,0.677557962,36030.27786,Unemployed,0
34440.25257,0.072018712,40408.5037,Employed,0
53933.37761,0.04795842,44798.9234,Employed,0
20391.24572,0.440202215,9838.473309,Unemployed,0
22654.23976,0.257719734,38445.70833,Self-Employed,0
46720.64294,0.509515362,38882.08457,Employed,0
61463.3418,0.507326348,37674.81019,Unemployed,0
50924.2125,0.133125338,30429.20534,Self-Employed,0
55511.10561,0.213568837,23481.59407,Unemployed,0
47225.35175,0.21576243,41799.77778,Employed,0
21482.61656,0.720204812,13710.72401,Self-Employed,0
56668.68635,0.040528028,37792.49548,Employed,0
21540.80484,0.691071168,20753.31132,Employed,0
31323.82264,0.730019564,42619.68316,Self-Employed,0
30178.43606,0.177717437,21445.82255,Employed,0
46575.21486,0.463334863,25306.38366,Employed,0
30086.74488,0.150159772,28899.95963,Employed,0
53850.06712,0.468466061,26588.01685,Self-Employed,0
28647.48585,0.143805726,32725.25989,Employed,0
19746.37992,0.267343364,24667.15756,Employed,0
71399.22928,0.912154239,49237.55382,Unemployed,0
49006.37314,0.409146595,29581.83547,Unemployed,0
59393.8607,0.079688502,39341.62255,Self-Employed,0
22884.64599,0.22047172,21293.61796,Self-Employed,0
24487.65367,0,8488.1883,Self-Employed,0
26725.63645,0.421958255,24757.23223,Self-Employed,0
24217.00601,0.970203881,31840.83582,Employed,0
40655.02762,0.491298946,43117.07614,Employed,0
30863.70657,0.41730283,26001.39353,Self-Employed,0
49734.7044,0.507770146,38174.56145,Employed,0
32296.84228,0.126571248,20903.27666,Employed,0
24210.53799,0,8762.659053,Self-Employed,0
59861.33105,0.181717705,20652.82032,Unemployed,0
19942.93943,0.293319036,31888.72807,Employed,0
46425.81275,0.469162765,26345.78351,Unemployed,0
54266.00957,0.342813954,22024.64159,Unemployed,0
50491.4856,0.072164142,27399.55484,Unemployed,0
19784.0382,0.425961637,33369.33363,Employed,0
39397.6583,0.009996246,37718.21425,Employed,0
57967.20561,0.278700676,30353.14458,Self-Employed,0
19286.57104,0.799953607,21892.76681,Self-Employed,0
38047.55791,0.203898963,37450.71883,Employed,0
20919.77136,0.755880944,12972.6148,Self-Employed,0
19362.20715,0.277680655,30948.24424,Unemployed,0
44827.93781,0.156324333,28226.54344,Employed,0
44737.84864,0.709697616,50841.98893,Employed,0
21718.74334,0.28310632,30606.79279,Employed,0
37067.45708,0.347588875,24742.17971,Self-Employed,0
20583.66119,0.597251047,41281.4936,Self-Employed,0
28297.58525,0.219166225,28154.36299,Employed,0
55230.97903,0.020499761,34097.85415,Employed,0
57854.15021,0.299542923,22627.38551,Unemployed,0
36677.63045,0.935957257,33539.96686,Employed,0
45442.19968,0.067075487,28048.37725,Employed,0
46237.39051,0.254339129,22778.50233,Employed,0
46143.44,0.511595386,26480.93007,Employed,0
36500.82913,0.009552184,18581.32316,Employed,0
27155.497,1.012254422,24112.90685,Employed,0
53670.11293,0.2190553,21627.31798,Unemployed,0
50146.51729,0.255405025,28918.25905,Employed,0
32459.63562,0.171866137,22927.4761,Employed,0
40027.00212,0.58912893,34173.16355,Self-Employed,0
53023.63107,0.56524964,40285.18497,Employed,0
43992.84267,0.622924025,29636.77173,Employed,0
54290.09436,0.493041256,27858.11678,Self-Employed,0
45763.63083,0.099092932,29998.58256,Employed,0
41440.9811,0.049731886,42466.01139,Self-Employed,0
52786.57141,0.352753548,22728.48023,Unemployed,0
59060.06652,0.261532,27113.54607,Unemployed,0
51439.03927,0.348297207,24883.92277,Employed,0
20412.55183,0.759505897,23830.95584,Self-Employed,0
46042.37687,0.660087186,48841.29019,Employed,0
26031.79343,0.061059387,19967.02835,Employed,0
23382.64443,0.761156681,24597.16561,Employed,0
48943.71853,0.858224492,43468.31673,Employed,0
33774.29498,0.258689987,15124.99761,Unemployed,0
45256.01057,0.686211283,49294.35378,Employed,0
28326.74826,0.389389325,25127.62742,Self-Employed,0
42035.14957,0.076677668,15350.28346,Unemployed,0
46913.51692,0.352820127,22197.88554,Employed,0
45806.58055,0.020281457,29887.64342,Unemployed,0
51110.77065,0.23483028,25676.97791,Employed,0
44143.23535,0.105941992,33755.76318,Employed,0
62197.34128,0.237228449,23377.67168,Employed,0
35298.56414,0.105505265,14531.94262,Employed,0
38848.82366,0.552364367,21596.3689,Employed,0
34576.4826,0.428275391,21978.94917,Self-Employed,0
51753.82846,0.18230188,36446.87467,Employed,0
59399.52998,0.547616341,26157.75411,Employed,0
35117.33495,0.43530464,30529.00311,Employed,0
44691.62384,0.068720185,27531.94532,Employed,0
28167.39284,0.144464413,25737.82671,Employed,0
37380.08175,0.339507304,24016.69742,Self-Employed,0
27573.76637,0.587660093,32074.11876,Employed,0
27128.78074,0.150273828,31123.11159,Employed,0
46700.03527,0.234651686,30703.91805,Employed,0
46808.65483,0.68536506,48875.41838,Employed,0
28852.88502,0.4323363,25301.58896,Self-Employed,0
38651.56598,0.395758834,36295.45365,Employed,0
27607.78433,0.265851439,28191.37119,Self-Employed,0
36787.42359,0.424986565,38318.70859,Employed,0
45304.35384,0.207422601,26331.75527,Employed,0
42568.91992,0.134489049,29342.27192,Employed,0
43228.85645,0.081132619,25228.10176,Unemployed,0
56500.73288,0.7230747,39495.43624,Unemployed,0
44918.11921,0.187444256,23465.10906,Employed,0
40193.98022,0.406963806,37098.06834,Employed,0
34705.12673,0.597765624,27817.00093,Employed,0
38666.86403,0.00984119,20294.77176,Employed,0
33805.11595,0.806010354,39541.26325,Unemployed,0
57859.02909,0.249669139,24312.92365,Employed,0
49347.50419,0.868111921,42381.38383,Employed,0
44895.54735,0.207884568,27737.64802,Employed,0
49843.57581,0.049786019,45929.75544,Employed,0
22399.99701,0.906784368,26823.37005,Employed,0
23513.53718,0.797627931,25663.36061,Employed,0
53121.58138,0.019714358,32377.08413,Employed,0
23502.72565,0.934628161,28123.69513,Employed,0
31833.38471,0.176156781,21828.02035,Employed,0
22562.62467,0.921480331,25748.34047,Employed,0
22013.60204,0.730194025,13371.86442,Self-Employed,0
34162.02977,0.111351461,15121.60217,Employed,0
22644.16342,0.883745716,25894.15667,Employed,0
21827.14932,0.715247025,19091.17275,Employed,0
27977.31911,0.770012258,29267.75547,Self-Employed,0
54211.45595,0.170065027,21538.74799,Employed,0
31531.16414,0.696030227,41942.79311,Self-Employed,0
19277.54026,0.086909318,30158.54367,Employed,0
39831.40499,0.384430699,38388.59078,Employed,0
38881.39527,0.073438264,24766.00117,Employed,0
30432.22243,0.788303921,29712.89421,Self-Employed,0
49217.5058,0.505295868,38100.02171,Employed,0
36901.83497,0.010158327,19138.81218,Employed,0
57021.3622,0.467021986,26141.04047,Self-Employed,0
61359.18755,0.240986829,23668.35242,Employed,0
43131.20558,0.079225624,25038.86955,Unemployed,0
23448.99302,0.427666984,5696.577795,Unemployed,0
52212.04964,0.010437416,31337.35264,Employed,0
20124.11312,0.118606893,30240.60729,Employed,0
34800.76888,0.383897963,31050.85837,Employed,0
45474.0577,0.098648337,29434.98412,Employed,0
20936.46693,0.16846763,18278.65743,Employed,0
44264.93606,0.078165333,24581.35773,Unemployed,0
19476.2565,0.121965949,28451.79757,Self-Employed,0
42378.97503,0.49724444,31761.30836,Employed,0
41358.3435,0.606009314,22582.37762,Employed,0
30092.82621,0.227867095,26327.94408,Employed,0
45094.70547,0.559260198,15713.71727,Self-Employed,0
33586.90748,0.104782082,15238.74319,Employed,0
41418.24686,0.136588803,27142.76047,Employed,0
43720.20561,0.351429797,22432.02274,Employed,0
23017.36849,0,9197.082008,Self-Employed,0
24492.77212,0.49991093,37041.72598,Employed,0
43033.59621,0.360207469,23695.09473,Employed,0
52875.75757,0.388977461,37597.48891,Unemployed,0
45386.2471,0.237427464,30523.15181,Employed,0
19287.63416,0.245640699,34110.93405,Employed,0
38293.02037,0.010452964,37682.02396,Employed,0
20286.34853,0.523693388,41667.44994,Employed,0
24820.22979,0.138761801,26196.54986,Self-Employed,0
42644.80387,0.511948726,28875.73042,Employed,0
43583.19142,0.796578781,45819.49293,Self-Employed,0
22723.13559,0,8573.400794,Self-Employed,0
42702.0268,0.514460311,33438.61964,Employed,0
30929.90278,0.238935272,26053.0992,Employed,0
40338.01923,0.53562074,24404.08598,Unemployed,0
20740.66049,0.693151217,20870.64175,Employed,0
44976.29926,0.173112076,27106.78348,Self-Employed,0
41753.65098,0.263617222,29305.12331,Unemployed,0
37974.21002,1.024876184,14683.68659,Employed,0
57518.13663,0.228896766,23079.39493,Employed,0
19406.30574,0.416186663,32279.73549,Employed,0
43609.28345,0.205167828,27279.17924,Employed,0
44881.96873,0.526198605,28897.83754,Employed,0
26116.39118,0.478254791,35695.87039,Employed,0
43717.32699,0.514358375,39759.48185,Employed,0
41470.00945,0.602353734,33282.93033,Self-Employed,0
33658.87419,0.777627431,43348.71085,Unemployed,0
32984.28803,0.710473795,40629.53005,Self-Employed,0
60492.73732,0.172915022,31175.67974,Unemployed,0
31869.0924,0.048083127,24031.25215,Self-Employed,0
35487.45619,0.418449585,41308.37625,Employed,0
26227.75571,0.578826934,18384.689,Employed,0
22007.00418,0.93406369,27510.59854,Employed,0
43061.16425,0.610810719,40295.71354,Self-Employed,0
44627.85791,0.188141973,26796.96856,Self-Employed,0
50359.38341,0.239998648,29818.16124,Employed,0
29890.12736,0.260512506,23938.24495,Employed,0
43221.93327,0.524114364,27046.35929,Employed,0
31850.05269,0.354244739,16135.85081,Self-Employed,0
53708.9966,0.04058886,27927.80016,Employed,0
20892.54845,0.268405366,30002.67018,Unemployed,0
43625.98704,0.50635619,43203.18226,Employed,0
25778.73095,0.78462142,46142.69228,Self-Employed,0
32656.858,0.052008715,24103.81431,Self-Employed,0
36588.69107,0.434131369,32639.29959,Employed,0
19264.16754,0.562482539,39228.05468,Self-Employed,0
37680.68601,0.418807453,30979.46307,Employed,0
46912.92018,0.228522606,32170.2758,Employed,0
60434.35146,0.283661377,21060.72883,Unemployed,0
35795.1405,0.072685062,25944.74222,Employed,0
32357.11247,0.292022404,33848.30767,Employed,0
53038.63637,0.751220665,36892.37089,Employed,0
34928.05876,0.166893574,17924.14166,Employed,0
47455.63269,0.744397284,24461.95576,Unemployed,0
57267.89344,0.330445043,36751.46416,Self-Employed,0
30814.35711,0.261238901,49306.99746,Employed,0
47935.25655,0.124780807,29476.08533,Self-Employed,0
52538.42877,0.541085504,35705.06491,Unemployed,0
40226.19091,0.114114919,24753.52242,Employed,0
42181.54568,0.63403402,22879.54495,Employed,0
24764.04018,0.514076771,37604.03119,Employed,0
28131.75861,0.889666626,22801.53206,Unemployed,0
51490.67451,0.209270492,23224.91647,Unemployed,0
41902.15043,0.948414015,38944.11686,Employed,0
19023.02789,0.575703505,24426.59042,Self-Employed,0
42490.53112,0.468073896,29376.425,Employed,0
36925.41871,0.010249771,19769.5525,Employed,0
56120.24644,0.17453034,21539.09015,Employed,0
32900.28984,0.171965516,17129.32766,Employed,0
50288.78691,0.239144861,42088.20683,Employed,0
24488.94876,0.510516946,24461.70612,Employed,0
43555.50609,0.489581582,28368.89914,Employed,0
46372.46914,0.209051317,26515.64839,Employed,0
40126.272,0.995084473,15280.32038,Employed,0
29726.76122,0.582672263,42565.69503,Employed,0
19752.75435,0.363498077,34387.12503,Employed,0
44991.25631,0.532303555,27381.14127,Employed,0
54834.10352,0.177954784,21575.17725,Unemployed,0
36998.8404,0.439494577,37941.83686,Employed,0
29141.41615,0.149648116,30237.16658,Employed,0
25655.77171,0.622840225,34965.06843,Employed,0
32122.5447,0.047641109,23831.24931,Self-Employed,0
43427.37086,0.305299483,22486.91254,Employed,0
46037.60609,0.227055202,30472.3903,Employed,0
37313.47422,0.376196603,30876.38838,Employed,0
65831.58392,0.125854426,22755.86663,Self-Employed,0
32063.06715,0.700248734,40833.09868,Self-Employed,0
31985.34413,0.010120783,23388.35852,Employed,0
45220.48012,0.120082517,28496.49068,Self-Employed,0
42594.26729,0.066668243,27344.27531,Employed,0
22979.61422,0.142829235,25884.21094,Self-Employed,0
42833.13015,0.019636355,31271.98429,Employed,0
25396.05604,0.24694646,13037.53945,Employed,0
65978.13135,0.175791283,36314.97669,Employed,0
42371.64572,0.62336985,41863.04777,Self-Employed,0
58500.12142,0.047604381,38273.95549,Employed,0
36228.89773,0.068058321,25882.03475,Employed,0
19703.88162,0.257782229,31749.20779,Employed,0
62068.88808,0.574293486,25978.96482,Employed,0
22705.33778,0.422280098,5932.192838,Unemployed,0
25601.39674,0.11510349,31302.97389,Unemployed,0
45272.8004,0.108649622,31435.11512,Employed,0
55383.78754,0.237606619,26105.58095,Employed,0
41534.65452,0.100251904,28610.01292,Self-Employed,0
20330.56958,0.21502621,29969.46932,Unemployed,0
47843.28256,0.124985297,29823.99718,Self-Employed,0
19545.20351,0.062262712,10462.18407,Employed,0
41380.00628,0.077326267,15585.65945,Unemployed,0
61109.1288,0.524231628,39149.57192,Unemployed,0
22416.77626,0.215613932,20453.88261,Self-Employed,0
31085.02911,0.26818387,50426.04233,Employed,0
31303.14686,0.376352045,16287.89027,Self-Employed,0
30949.43023,0.261299416,30099.53307,Employed,0
20965.39847,0.76361318,21961.05338,Self-Employed,0
26713.77717,0.422716795,25663.98122,Self-Employed,0
33241.64372,0.334176625,21251.86923,Self-Employed,0
39104.01243,0.272084546,37389.38361,Employed,0
31545.47525,0.009950358,23424.56953,Employed,0
51104.02533,0.050545562,46205.91447,Employed,0
60417.68939,0.54211032,27592.38492,Employed,0
64092.98855,0.076913054,39449.69306,Self-Employed,0
31260.1776,0.686006674,42000.80188,Self-Employed,0
34907.48042,0.162663669,23774.8016,Employed,0
51459.57452,0.13286644,28583.95797,Self-Employed,0
49276.71853,0.516604507,38229.82971,Employed,0
38336.7169,0.55682474,25435.31307,Unemployed,0
26997.88479,0.598399689,32349.33972,Employed,0
45463.83281,0.583322133,30042.00422,Employed,0
54680.77166,0.922129041,24408.30925,Self-Employed,0
25231.02524,0.399767845,22044.05638,Unemployed,0
54771.57255,0.781431459,32018.64519,Unemployed,0
59654.15561,0.29112482,39061.80077,Employed,0
40736.49574,0.472009301,31699.29836,Employed,0
45399.59428,0.56050185,20237.55892,Employed,0
46021.68397,0.533744514,14646.5163,Self-Employed,0
31460.50892,0.163535063,22242.20654,Employed,0
35808.65799,0.175607421,17929.00095,Employed,0
23974.94355,0.475785616,38341.73332,Employed,0
79778.67985,0.297464687,38118.61933,Self-Employed,0
57977.42271,0.166248627,28820.91326,Unemployed,0
62962.07697,0.532439489,38446.5877,Unemployed,0
32414.9961,0.010499993,23418.31661,Employed,0
45403.14718,0.846807488,23335.47888,Self-Employed,0
62743.39978,1.031647914,29690.51153,Employed,0
40125.71736,0.019099807,32861.62232,Employed,0
39482.79026,0.009721961,40159.7472,Employed,0
31492.67863,0.010390062,24900.21981,Employed,0
30456.44302,0.094354954,34567.39484,Employed,0
57164.61659,0.361006807,41627.69925,Employed,0
55128.65145,0.333623954,33769.89432,Employed,0
50594.81546,0.842377412,40923.56855,Employed,0
41131.46667,0.06844203,26574.74704,Employed,0
38305.26758,0.010255054,26214.97453,Employed,0
37394.04955,0.975940899,33132.21286,Employed,0
33822.62238,0.070292331,39933.5502,Employed,0
30316.77801,0.399715111,25635.23518,Self-Employed,0
59483.13704,0.08638135,30249.24955,Employed,0
31469.02846,0.164649702,34597.61099,Self-Employed,0
41329.45769,0.903498677,35787.24906,Employed,0
39485.2937,0.259653068,32882.5412,Self-Employed,0
23391.41129,0.413783517,5845.199061,Unemployed,0
37346.15026,0.105084756,9940.971917,Self-Employed,0
50690.22916,0.820829583,33348.945,Employed,0
42207.93229,0.469303957,32685.95673,Employed,0
35310.77342,0.452148006,23138.20462,Self-Employed,0
54909.56328,0.558486501,26342.71604,Employed,0
55628.90735,0.171962933,21337.35945,Employed,0
41065.23574,0.274052228,31664.93491,Self-Employed,0
58328.97901,0.304476432,40410.77045,Employed,0
29699.17424,0.37458548,22651.61011,Employed,0
51928.27463,0.75366773,35912.69166,Employed,0
33988.71513,0.921976245,40716.25725,Employed,0
52321.40964,0.462253559,27436.44923,Self-Employed,0
19161.84136,0.240770341,34478.80501,Employed,0
28717.40269,0.07814401,18682.27723,Employed,0
47472.97729,0.176510218,25859.65806,Self-Employed,0
35256.62452,0.258049971,15359.63589,Unemployed,0
36894.46447,0.902722829,51676.86606,Employed,0
42103.30442,0.191437944,21783.00702,Employed,0
52179.66671,0.387250641,26830.8793,Self-Employed,0
62055.82651,0.049418666,36516.33334,Employed,0
28040.99897,0.078323552,18567.31567,Employed,0
52346.98846,0.048222312,43821.83014,Employed,0
65238.74464,0.127113842,23150.69929,Self-Employed,0
41341.07705,0.182105134,20545.21031,Employed,0
24590.56419,0.509536705,35920.74006,Employed,0
52038.77753,0.823673961,40995.86487,Employed,0
53241.53748,0.603027402,42171.73372,Employed,0
28552.49692,0.901629724,24193.51526,Unemployed,0
27762.2497,0.412115683,25488.45379,Employed,0
23086.06621,0.429235019,6168.775144,Unemployed,0
52348.64536,0.145969138,34441.99019,Unemployed,0
61839.19173,0.232940075,23779.45682,Employed,0
32152.13195,0.782311901,41667.85973,Unemployed,0
20871.93284,0.287208332,26970.21508,Self-Employed,0
19047.74434,0.274707678,30185.95661,Unemployed,0
58139.56873,0.281551406,22941.30352,Unemployed,0
47616.40124,0.343140281,24976.97855,Employed,0
32471.83059,0.171447159,23336.67573,Employed,0
54669.02004,0.020308868,33991.70932,Employed,0
51815.7151,0.067755017,26084.16153,Unemployed,0
35007.256,0.246487574,19726.9714,Employed,0
48791.18721,0.568078727,38277.85401,Employed,0
28831.46476,0.156033378,31575.09294,Employed,0
41719.57638,0.922599018,30978.53658,Unemployed,0
19912.61317,0.340492524,34160.8308,Employed,0
24549.13583,0.640178752,33531.45406,Employed,0
19729.90805,0.430273506,9841.963521,Unemployed,0
55604.95337,0.209115854,23210.77546,Unemployed,0
21165.91695,0.199553004,20402.43719,Self-Employed,0
45511.72697,0.29052603,32457.67656,Unemployed,0
46955.24168,0.136076447,29071.33413,Self-Employed,0
50294.95459,0.553553176,23382.21015,Employed,0
41980.54342,0.302754291,31952.41993,Unemployed,0
39756.26939,0.550101798,13211.28903,Self-Employed,0
32626.1676,0.407382765,31918.15623,Employed,0
26470.96803,0.382629401,22555.92078,Unemployed,0
41355.78305,0.070858782,28487.04259,Employed,0
24404.64206,0.574804508,17691.44049,Employed,0
31371.30709,0.124313081,21506.37733,Employed,0
32414.04194,0.877476741,29791.32518,Employed,0
30232.61126,0.010319485,17926.69657,Unemployed,0
40368.50111,0.876903529,36805.42699,Employed,0
52029.38242,0.247381437,29814.381,Employed,0
54249.52678,0.526571246,33208.15748,Unemployed,0
45060.71958,0.523089341,28800.42816,Employed,0
53307.04606,0.230995677,26010.17303,Employed,0
49792.4632,0.812713651,42276.20218,Employed,0
32799.53263,0.839112421,40387.52937,Unemployed,0
22728.98909,0.146398297,25414.73569,Self-Employed,0
27866.52971,0.410094609,24639.1648,Self-Employed,0
20985.20208,0.093405131,30133.86065,Employed,0
38794.15102,0.989087505,14797.69767,Employed,0
52155.98325,0.02075114,32268.8247,Employed,0
23078.16941,0.47827327,6868.001845,Employed,0
46599.81947,0.113443661,32590.01573,Employed,0
30929.69158,0.123674516,21312.21396,Employed,0
68606.57884,0.165656799,37376.06814,Employed,0
47807.55381,0.071872599,28017.0317,Employed,0
61511.89303,0.713854677,39182.25152,Self-Employed,0
31323.87961,0.124926509,22124.52237,Employed,0
35030.64479,0.11393453,14302.97121,Employed,0
46248.93025,0.365496313,29561.717,Employed,0
52923.86373,0.505587861,33704.02005,Unemployed,0
28502.40116,0.082828757,19519.36073,Employed,0
46014.55103,0.205282672,26726.26276,Employed,0
37305.48721,0.106575813,9797.096645,Self-Employed,0
23252.30514,0.272109043,36242.73013,Self-Employed,0
49029.71336,0.228482856,44460.40196,Employed,0
63176.36972,0.128582004,23262.42156,Self-Employed,0
24087.46085,0.730021515,25790.15261,Employed,0
40276.11481,0.504332609,32141.51447,Employed,0
40351.54867,0.263507528,32033.46027,Self-Employed,0
45335.80487,0.522019182,26757.00036,Employed,0
42707.1173,0.061741367,18844.4754,Self-Employed,0
49226.65926,0.501306886,41153.31154,Employed,0
24548.05614,0.14454462,26509.0846,Self-Employed,0
43724.30057,0.502095692,34457.41081,Employed,0
33251.67181,0.842181703,45914.63534,Employed,0
20350.16278,0.248395078,32299.70882,Employed,0
20087.15226,0.717390088,10624.58604,Unemployed,0
29998.3528,0.597382544,45433.88579,Employed,0
58301.05972,0.251107108,27090.28748,Unemployed,0
29234.96023,0.255073418,30664.61564,Employed,0
64765.06387,0.132563292,22932.3165,Self-Employed,0
29536.6625,0.093575356,35283.3222,Employed,0
63579.88578,0.172821164,30668.87358,Employed,0
19579.97624,0.290547033,30771.07497,Unemployed,0
21894.46857,0.201444819,21458.16577,Self-Employed,0
43726.80761,0.050615576,22521.34989,Employed,0
60594.5486,0.492911768,41110.01383,Employed,0
41244.15884,0.831046274,32118.01802,Unemployed,0
56644.75792,0.324115508,33256.65125,Employed,0
35358.83411,0.115462866,9211.278858,Self-Employed,0
20484.14798,0.42805163,30817.58327,Employed,0
37453.41881,0.322338378,35088.07788,Unemployed,0
25937.13502,0.631451511,34189.80071,Employed,0
57104.04525,0.332381671,39238.84587,Self-Employed,0
36362.34268,0,23412.49214,Unemployed,0
43691.6386,0.121829593,28743.15909,Self-Employed,0
44857.07171,0.164007181,29902.91142,Unemployed,0
35232.4584,0.241361382,19008.73438,Employed,0
60415.42659,0.552389238,27103.31396,Employed,0
30596.55765,0.091587061,33389.76288,Employed,0
53429.27583,0.039130451,29046.07913,Employed,0
44993.68392,0.625254064,29301.31226,Employed,0
43363.65959,0.019618332,29794.44123,Unemployed,0
44389.8638,0.195232836,22288.77785,Employed,0
55913.97529,0.290527643,31487.95658,Self-Employed,0
80079.22171,0.315165596,35893.68964,Self-Employed,0
31462.97641,0.125042761,22112.43863,Employed,0
42423.39491,0.573598646,34444.68935,Unemployed,0
46304.4716,0.299571471,33916.2067,Employed,0
23856.12213,0,9049.945317,Self-Employed,0
52974.1381,0.827167823,48809.37112,Employed,0
32171.46994,0.088282011,28373.61851,Employed,0
25422.43661,0.254547013,25320.52555,Self-Employed,0
74085.31768,0.894575027,52037.28904,Unemployed,0
47138.54845,0.381007443,27669.31536,Employed,0
20156.20863,0.253870395,34466.37355,Employed,0
39520.15985,0.066723289,25854.41767,Employed,0
42220.57189,0.101691054,27858.56682,Self-Employed,0
43641.68614,0.165474921,27331.28671,Unemployed,0
20825.79804,0.425470415,9011.966076,Unemployed,0
57950.10096,0.17019003,21443.20184,Employed,0
39779.80961,0.071005518,26085.97653,Employed,0
30603.65634,0.009924389,23924.19784,Employed,0
42801.89334,0.375822188,24080.36716,Employed,0
57592.90588,0.354824454,44042.72131,Employed,0
28397.9064,0.439161619,24640.16091,Self-Employed,0
28525.09096,0.148337144,29946.83338,Employed,0
65938.15118,0.954645038,29079.06016,Employed,0
28585.25288,0.151260583,24772.81438,Employed,0
32121.48437,0.010108868,23894.04446,Employed,0
29610.71378,0.153644017,33202.62594,Employed,0
42549.39166,0.102865468,28673.4672,Self-Employed,0
58739.83551,0.240491202,23371.39748,Employed,0
40552.79125,0.103312437,28908.44505,Self-Employed,0
43773.09137,0.196098831,26610.16577,Employed,0
19642.11225,0.203434724,25448.17893,Self-Employed,0
23537.19526,0.986483697,29043.16628,Employed,0
50138.57305,0.009528755,29016.60638,Employed,0
22926.56309,0,9083.475284,Self-Employed,0
41493.13553,0.850896468,23581.9036,Self-Employed,0
28749.0752,0.00989711,17592.20444,Unemployed,0
53665.51399,0.238542038,29753.60798,Employed,0
24895.87298,0.465895733,35505.62341,Employed,0
21716.76278,0.215278704,31005.47909,Unemployed,0
57931.34973,0.306878943,38877.53819,Employed,0
46428.68139,0.202128316,27384.46156,Employed,0
55384.97754,0.052304526,46897.93884,Employed,0
40010.79533,0.077610885,14870.19218,Unemployed,0
61834.85907,0.366954199,41805.73061,Employed,0
33522.73022,0.723978523,40522.04936,Self-Employed,0
41600.05056,0.13907675,28434.84472,Employed,0
43090.48792,0.508921391,31482.28895,Employed,0
43240.67364,1.001790345,30889.77905,Unemployed,0
20660.18284,0.088938433,31922.53894,Employed,0
61732.72194,0.092007539,31015.67764,Employed,0
44989.87286,0.267535039,36185.08569,Employed,0
39355.03513,0.258104177,41151.92132,Employed,0
29982.31063,0.090047646,35080.52824,Employed,0
27775.20223,0.01032012,16816.92909,Unemployed,0
42016.31638,0.294992113,32882.04581,Unemployed,0
56207.57533,0.284103039,31836.06231,Self-Employed,0
30027.75502,0.248289834,29580.93362,Employed,0
20063.12269,0.295692646,26694.4851,Self-Employed,0
39026.31055,0.331975433,25824.1,Self-Employed,0
56650.28706,0.169574676,21693.11237,Employed,0
21504.66301,0.289997603,30505.69837,Employed,0
47621.03163,0.56704613,42356.70008,Employed,0
40075.47561,0.947921296,36717.61678,Employed,0
84408.934,0.310829178,35276.19368,Self-Employed,0
29499.49483,0.220930714,28053.8897,Employed,0
46522.40161,0.031277792,22401.14197,Unemployed,0
53699.09107,0.175692061,21504.51383,Employed,0
19373.77685,0.125064811,29596.15187,Self-Employed,0
47289.1206,0.235085822,42129.75818,Employed,0
55252.54928,0.21854098,23521.90475,Unemployed,0
25521.53812,0.622528002,35146.53406,Employed,0
20502.30893,0.461896558,29190.93111,Employed,0
43556.35813,0.330587599,23089.26233,Employed,0
39233.09778,0.405204529,28096.23396,Unemployed,0
53198.15567,0.378623719,26259.77867,Self-Employed,0
20103.21052,0.450817431,9912.066469,Unemployed,0
60122.14538,0.571346995,22102.70869,Employed,0
45230.77247,0.628756209,29699.74981,Employed,0
26391.71084,0.589546961,42017.15329,Employed,0
48107.68463,0.072869792,26665.85801,Unemployed,0
38615.42922,0.818232992,34073.33802,Unemployed,0
20824.31606,0.090062649,29995.24551,Employed,0
53573.54365,0.340042195,32244.25004,Employed,0
54853.4242,0.52169657,33986.43698,Unemployed,0
19061.47566,0.524094363,42033.0793,Employed,0
19930.90143,0.773289891,22572.25396,Self-Employed,0
33408.47566,0.124257812,21791.54709,Employed,0
51325.37787,0.538332055,34137.92275,Unemployed,0
20478.52799,0.162620717,19978.51008,Employed,0
35362.31895,0.415000119,32256.19509,Employed,0
46382.06433,0.535348474,26549.47691,Employed,0
24414.04989,0.495191885,25374.52662,Employed,0
39316.84548,0.440792499,27476.23719,Unemployed,0
61227.44334,0.173787896,30468.29965,Employed,0
39845.4542,0.136949772,27585.82387,Employed,0
35983.93458,0.925936891,53443.75245,Employed,0
47515.13271,0.505830817,39025.13083,Employed,0
44923.20585,0.187277653,23294.42095,Employed,0
71090.21795,0.902212837,50409.34133,Unemployed,0
27192.45742,0.658238091,28623.66089,Employed,0
79806.95239,0.296631999,35132.42681,Self-Employed,0
44050.29755,0.273848016,45437.68978,Employed,0
42838.17081,0.01916648,37928.23383,Employed,0
60418.37293,0.359811598,42411.78746,Employed,0
29162.43173,0.266588254,51463.78568,Employed,0
42278.65251,0.097053617,28247.2667,Self-Employed,0
47302.83711,0.353475295,21738.4842,Unemployed,0
47277.41625,0.496368664,25876.25987,Employed,0
32958.64361,0.421835394,18336.38195,Unemployed,0
20834.97925,0.336309358,35852.76394,Employed,0
25175.03227,0.239447598,31509.02602,Employed,0
19505.58976,0.243874821,31664.47705,Employed,0
48594.32573,0.826887568,34847.14532,Employed,0
39699.22227,0.194382899,21004.59784,Employed,0
19680.74067,0.26156333,26071.12047,Employed,0
41246.74662,0.01035685,27139.56162,Employed,0
