ID,Age,Gender,Marital Status,Income Level,Purchase History,Coverage,Premium,Education Level,Geographic Information,Occupation,Behavioral Data,Interactions with Customer Service,Insurance Products Owned,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Cluster
4278,41,Female,Married,709.195171,10/26/2019,45532.8,645.501,Bachelor's Degree,Bihar,Nurse,policy1,Phone,policy2,Business,Text,Text,Evening,English,2
4279,27,Male,Single,1937.750476,2/21/2023,26812.6,975.496,Associate Degree,Sikkim,Salesperson,policy2,Mobile App,policy3,Group,Email,Email,Morning,French,1
4280,29,Female,Divorced,8181.264802,8/9/2024,45439.5,55.943,Master's Degree,Manipur,Nurse,policy5,Chat,policy3,Family,In-Person Meeting,Text,Morning,English,4
4281,40,Male,Married,2835.186235,12/14/2021,11594.2,198.198,Doctorate,Gujarat,Lawyer,policy5,Phone,policy5,Family,Mail,Text,Morning,German,2
4282,40,Male,Single,8696.164745,3/2/2022,19357.3,43.922,Doctorate,Himachal Pradesh,Lawyer,policy2,Email,policy3,Individual,Phone,Email,Morning,English,4
4283,37,Female,Widowed,6002.517241,12/20/2024,31432,145.789,Bachelor's Degree,Punjab,Entrepreneur,policy1,Mobile App,policy2,Individual,Text,In-Person Meeting,Weekends,English,4
4284,49,Female,Divorced,4793.913364,9/1/2022,20538.4,69.044,High School Diploma,Maharashtra,Manager,policy1,Mobile App,policy5,Business,Phone,Text,Morning,French,4
4285,37,Female,Divorced,3608.476364,1/11/2023,34918.8,614.556,Doctorate,Telangana,Manager,policy2,Phone,policy5,Business,Phone,Phone,Morning,Mandarin,2
4286,44,Female,Married,3325.209669,11/25/2019,46366.3,1213.319,Doctorate,Daman and Diu,Teacher,policy3,In-Person,policy5,Family,Email,In-Person Meeting,Anytime,German,2
4287,46,Female,Married,3501.70253,7/9/2022,5855.6,149.672,High School Diploma,Tripura,Teacher,policy2,Mobile App,policy5,Business,In-Person Meeting,Email,Weekends,German,2
4288,21,Male,Married,2098.823821,5/6/2024,23940.7,890.227,Bachelor's Degree,Madhya Pradesh,Entrepreneur,policy4,Email,policy4,Group,Email,Text,Weekends,English,1
4289,20,Male,Single,1748.483713,4/1/2024,11717.2,542.702,Associate Degree,Madhya Pradesh,Lawyer,policy2,Chat,policy2,Business,Text,Text,Morning,French,1
4290,41,Female,Divorced,2011.331041,4/1/2024,26957.1,280.857,Associate Degree,Tripura,Manager,policy5,In-Person,policy1,Group,Email,In-Person Meeting,Evening,French,2
4291,43,Male,Single,9922.284947,5/20/2022,41633.8,127.212,Doctorate,Daman and Diu,Engineer,policy5,In-Person,policy1,Family,Mail,Mail,Weekends,Spanish,4
4292,39,Male,Single,9225.33588,8/4/2023,43740.5,124.844,Bachelor's Degree,Himachal Pradesh,Doctor,policy1,Chat,policy1,Family,Phone,In-Person Meeting,Afternoon,Spanish,4
4293,31,Female,Divorced,7299.284117,10/1/2021,35112.9,93.84,High School Diploma,Punjab,Teacher,policy3,Email,policy1,Business,Email,Email,Morning,German,4
4294,56,Male,Single,4123.527401,6/1/2015,32764.8,266.593,Doctorate,Sikkim,Lawyer,policy4,Phone,policy5,Group,Text,Phone,Weekends,Mandarin,3
4295,43,Male,Single,4378.343454,5/28/2024,15661.1,342.741,Master's Degree,Tamil Nadu,Manager,policy5,Mobile App,policy3,Business,Email,Phone,Weekends,German,2
4296,38,Female,Single,4713.554464,11/3/2024,20446.8,56.072,Associate Degree,Andaman and Nicobar Islands,Entrepreneur,policy4,Chat,policy5,Individual,Text,Mail,Morning,German,4
4297,23,Female,Single,1675.560414,7/25/2024,25166.4,1220.695,Doctorate,Meghalaya,Artist,policy5,Chat,policy4,Business,Phone,In-Person Meeting,Evening,Mandarin,1
4298,46,Female,Married,3244.620295,3/9/2025,38920.8,746.956,Doctorate,Assam,Teacher,policy1,Mobile App,policy4,Group,Mail,Phone,Afternoon,German,2
4299,71,Male,Married,3427.810351,3/26/2020,22898.6,217.902,Doctorate,Goa,Salesperson,policy2,Chat,policy3,Family,In-Person Meeting,Phone,Anytime,Mandarin,3
4300,31,Male,Single,1155.086941,12/6/2023,30921.4,1267.486,High School Diploma,Madhya Pradesh,Entrepreneur,policy2,Phone,policy1,Family,Text,In-Person Meeting,Weekends,French,1
4301,40,Female,Single,10215.7576,6/25/2022,40926.7,62.784,Doctorate,Himachal Pradesh,Teacher,policy4,Phone,policy3,Business,In-Person Meeting,Email,Evening,French,4
4302,30,Female,Married,2406.041257,4/18/2024,49939.5,2090.418,Master's Degree,Daman and Diu,Salesperson,policy3,Mobile App,policy3,Individual,In-Person Meeting,In-Person Meeting,Anytime,Mandarin,1
4303,47,Male,Married,11210.89387,6/22/2022,38702.1,80.56,High School Diploma,Nagaland,Salesperson,policy4,Email,policy3,Business,Phone,Mail,Weekends,German,4
4304,20,Male,Married,1639.429931,12/4/2023,18801.3,806.881,Master's Degree,Uttarakhand,Lawyer,policy1,In-Person,policy4,Family,Mail,Email,Afternoon,Spanish,1
4305,37,Male,Married,3164.241473,6/7/2021,30238.8,589.004,High School Diploma,Lakshadweep,Artist,policy3,Phone,policy1,Family,Email,Phone,Morning,German,2
4306,38,Female,Divorced,2389.231673,5/27/2023,16154.1,414.329,Associate Degree,Uttarakhand,Engineer,policy1,Chat,policy1,Individual,Phone,Text,Weekends,French,2
4307,42,Female,Married,5235.681843,7/13/2020,15610.2,138.152,Associate Degree,Goa,Salesperson,policy3,Phone,policy4,Family,Mail,Phone,Weekends,Spanish,3
4308,47,Male,Married,3139.848302,8/11/2023,9345.9,70.586,Bachelor's Degree,Nagaland,Teacher,policy5,In-Person,policy1,Group,Mail,Mail,Evening,English,3
4309,62,Female,Married,4334.354832,10/24/2019,45360.2,371.233,High School Diploma,Gujarat,Artist,policy3,Email,policy1,Group,Text,In-Person Meeting,Evening,Mandarin,3
4310,45,Female,Married,4456.389741,10/22/2020,17303,266.05,Doctorate,Meghalaya,Teacher,policy4,Chat,policy1,Business,Mail,Text,Afternoon,German,2
4311,61,Female,Widowed,3981.560731,4/6/2024,16048.9,97.339,High School Diploma,Delhi,Salesperson,policy3,Chat,policy2,Individual,Email,Email,Weekends,French,3
4312,29,Female,Married,2057.327383,1/3/2025,41632.9,1274.289,Bachelor's Degree,Mizoram,Salesperson,policy3,Chat,policy2,Group,Email,Email,Weekends,Mandarin,1
4313,45,Male,Divorced,1563.261305,10/20/2023,5802.4,82.358,Associate Degree,Odisha,Lawyer,policy2,Email,policy5,Group,Text,Email,Evening,German,2
4314,54,Female,Married,3421.173902,11/24/2018,44409.3,356.692,Master's Degree,Kerala,Doctor,policy5,Chat,policy2,Individual,In-Person Meeting,Phone,Weekends,French,3
4315,29,Female,Single,1812.22621,2/15/2023,9160.6,364.121,Master's Degree,Lakshadweep,Manager,policy2,Mobile App,policy2,Individual,Email,In-Person Meeting,Afternoon,French,1
4316,39,Male,Married,3760.338897,6/29/2018,10148.2,81.74,High School Diploma,Chhattisgarh,Doctor,policy3,Email,policy2,Family,Phone,Mail,Weekends,English,3
4317,38,Female,Single,7292.289379,6/11/2023,47269.6,229.507,Associate Degree,Uttarakhand,Teacher,policy5,In-Person,policy1,Business,Mail,In-Person Meeting,Afternoon,English,4
4318,47,Male,Married,4678.112177,4/27/2019,13634.6,141.837,Master's Degree,Kerala,Nurse,policy3,In-Person,policy2,Family,Phone,Email,Afternoon,German,2
4319,24,Male,Married,1876.771,2/23/2023,34853.9,1530.052,Doctorate,Delhi,Engineer,policy2,Mobile App,policy4,Group,Phone,Phone,Anytime,Spanish,1
4320,38,Male,Married,2642.37933,6/1/2023,28542.2,719.592,Associate Degree,Andhra Pradesh,Manager,policy2,Chat,policy5,Group,Phone,Email,Weekends,French,2
4321,32,Female,Single,2006.622724,9/25/2022,11743.5,448.464,Doctorate,Arunachal Pradesh,Salesperson,policy3,Chat,policy1,Group,Mail,Email,Morning,German,1
4322,46,Male,Married,2895.163042,11/21/2022,34450.7,338.39,Doctorate,Daman and Diu,Manager,policy3,Phone,policy2,Individual,Phone,Text,Morning,French,3
4323,70,Female,Married,4783.638473,8/20/2015,41889.3,314.989,High School Diploma,Manipur,Engineer,policy4,Chat,policy1,Group,Email,Mail,Morning,German,3
4324,67,Female,Widowed,3156.707137,1/9/2018,26854.7,143.822,High School Diploma,Lakshadweep,Artist,policy3,Mobile App,policy3,Group,Text,In-Person Meeting,Afternoon,German,3
4325,29,Male,Single,6855.582842,8/28/2023,42356.1,81.592,Associate Degree,Nagaland,Salesperson,policy2,In-Person,policy1,Business,Text,Text,Weekends,German,4
4326,27,Female,Married,1776.465098,6/15/2024,45057.3,1787.464,High School Diploma,Haryana,Salesperson,policy4,Phone,policy4,Business,Mail,Email,Weekends,English,1
4327,46,Female,Married,1214.461677,5/17/2024,20698.9,365.186,Associate Degree,Haryana,Entrepreneur,policy3,Phone,policy2,Business,In-Person Meeting,Phone,Anytime,German,2
4328,48,Male,Divorced,8887.1555,12/31/2021,28079.6,67.967,Associate Degree,Tripura,Entrepreneur,policy1,In-Person,policy5,Individual,In-Person Meeting,Text,Morning,German,4
4329,44,Female,Married,1379.152228,10/1/2021,26722.8,729.35,Master's Degree,Chhattisgarh,Engineer,policy3,Phone,policy4,Group,Mail,Mail,Afternoon,English,2
4330,21,Female,Married,2434.12243,11/7/2024,33134.2,1379.988,Bachelor's Degree,Manipur,Nurse,policy1,Mobile App,policy4,Family,Email,Email,Afternoon,French,1
4331,24,Male,Single,1280.621673,1/4/2025,38186.8,1149.598,Master's Degree,Madhya Pradesh,Salesperson,policy1,Mobile App,policy2,Business,In-Person Meeting,Mail,Weekends,French,1
4332,65,Female,Married,3450.999501,5/25/2019,14586.4,97.462,Bachelor's Degree,Arunachal Pradesh,Manager,policy1,Chat,policy4,Family,In-Person Meeting,Email,Weekends,English,3
4333,32,Male,Married,1860.469864,11/18/2022,49745.6,1624.408,Associate Degree,Arunachal Pradesh,Salesperson,policy1,Phone,policy5,Group,Text,Text,Weekends,Spanish,1
4334,26,Female,Married,2528.947821,6/29/2019,47546.8,565.774,Associate Degree,Uttar Pradesh,Teacher,policy2,Chat,policy4,Individual,Mail,Mail,Evening,German,2
4335,77,Female,Married,5134.542466,10/30/2018,33132.1,323.771,Associate Degree,Rajasthan,Doctor,policy1,Phone,policy3,Group,Mail,In-Person Meeting,Anytime,German,3
4336,40,Female,Divorced,1909.966746,10/25/2021,16291.1,262.754,Doctorate,West Bengal,Manager,policy2,In-Person,policy5,Group,Mail,Email,Afternoon,Spanish,2
4337,28,Male,Single,1733.071369,4/22/2022,11838.5,511.159,Doctorate,West Bengal,Engineer,policy2,In-Person,policy3,Family,Email,Email,Evening,Spanish,1
4338,55,Female,Widowed,4436.562758,10/2/2016,20976.2,125.37,High School Diploma,Manipur,Nurse,policy5,Chat,policy1,Individual,In-Person Meeting,Phone,Morning,French,3
4339,41,Female,Widowed,4382.716597,9/11/2023,6282.8,186.419,Doctorate,Lakshadweep,Entrepreneur,policy1,Chat,policy2,Individual,In-Person Meeting,Email,Morning,French,2
4340,26,Female,Single,1809.174988,2/17/2025,6548.5,230.915,Associate Degree,Mizoram,Doctor,policy1,Chat,policy4,Business,Phone,Text,Anytime,German,1
4341,53,Female,Single,2783.858375,3/23/2024,30613.9,285.254,High School Diploma,Haryana,Manager,policy3,Mobile App,policy4,Group,Email,In-Person Meeting,Anytime,French,3
4342,48,Female,Married,2641.187004,3/20/2024,20948.4,194.814,High School Diploma,Punjab,Doctor,policy5,Mobile App,policy1,Group,Text,Mail,Morning,English,3
4343,51,Female,Single,4819.416898,1/22/2020,7906.3,72.626,Associate Degree,Lakshadweep,Entrepreneur,policy4,Mobile App,policy1,Business,Text,Email,Weekends,Mandarin,3
4344,29,Female,Married,1965.807748,2/19/2024,15279.5,760.242,Master's Degree,Tripura,Engineer,policy3,Phone,policy4,Business,Mail,Text,Evening,French,1
4345,43,Male,Married,7285.502983,7/19/2024,39841.2,173.488,Doctorate,Puducherry,Artist,policy2,Phone,policy2,Group,Email,In-Person Meeting,Weekends,English,4
4346,37,Female,Married,2857.592099,6/29/2023,31242,356.805,Doctorate,Manipur,Lawyer,policy1,Chat,policy2,Group,In-Person Meeting,Text,Morning,German,2
4347,42,Female,Divorced,9295.006896,6/15/2023,37940.8,155.853,Bachelor's Degree,Odisha,Doctor,policy3,In-Person,policy1,Business,Phone,Email,Afternoon,French,4
4348,38,Female,Married,1792.673641,3/15/2024,6236,166.203,Bachelor's Degree,Kerala,Doctor,policy5,Mobile App,policy4,Business,Text,In-Person Meeting,Afternoon,Spanish,2
4349,38,Female,Divorced,2999.916487,9/15/2020,21764.7,494.657,High School Diploma,Maharashtra,Artist,policy2,Chat,policy5,Family,Phone,In-Person Meeting,Evening,German,2
4350,28,Female,Single,1154.197775,11/30/2024,36742.8,1432.811,Master's Degree,Uttar Pradesh,Salesperson,policy2,In-Person,policy3,Individual,Email,In-Person Meeting,Morning,English,1
4351,37,Male,Married,8294.070261,4/7/2024,28513.2,95.256,Doctorate,Chhattisgarh,Salesperson,policy2,Chat,policy3,Business,Mail,Phone,Afternoon,Spanish,4
4352,36,Female,Divorced,4202.119423,7/8/2022,37081.5,789.532,Associate Degree,Himachal Pradesh,Lawyer,policy2,Email,policy1,Business,Mail,Phone,Evening,Mandarin,2
4353,34,Female,Divorced,1473.274618,8/4/2022,38028,646.429,Master's Degree,Meghalaya,Engineer,policy1,Chat,policy2,Family,Phone,Text,Morning,Mandarin,2
4354,43,Female,Divorced,2209.550706,12/23/2022,7309.1,112.852,Associate Degree,Delhi,Nurse,policy1,Mobile App,policy1,Group,Text,Phone,Anytime,Spanish,2
4355,30,Female,Single,6646.694113,3/20/2025,24660.4,24.701,Doctorate,Maharashtra,Lawyer,policy1,Chat,policy4,Business,Phone,Email,Weekends,Spanish,4
4356,38,Male,Single,10375.50376,3/22/2025,30282.2,128.449,Doctorate,Bihar,Salesperson,policy4,Chat,policy1,Group,Text,Phone,Weekends,French,4
4357,38,Male,Married,2180.55294,1/11/2020,13038.8,134.138,High School Diploma,Arunachal Pradesh,Doctor,policy3,Phone,policy5,Individual,Mail,In-Person Meeting,Anytime,German,2
4358,62,Female,Widowed,3759.240057,5/16/2019,16776.9,135.15,High School Diploma,Lakshadweep,Entrepreneur,policy1,Phone,policy2,Business,Mail,Email,Afternoon,French,3
4359,28,Female,Single,2477.612799,5/25/2023,38802.4,1774.747,High School Diploma,Delhi,Teacher,policy1,Phone,policy5,Family,In-Person Meeting,Phone,Evening,French,1
4360,29,Female,Single,4524.887483,6/7/2023,29801.8,75.692,Doctorate,Nagaland,Entrepreneur,policy3,Phone,policy2,Business,Mail,Phone,Morning,French,4
4361,39,Male,Married,998.3429007,1/9/2025,11202.1,322.733,High School Diploma,Maharashtra,Manager,policy4,Email,policy4,Group,Email,Phone,Morning,English,2
4362,26,Female,Single,1159.801945,10/23/2023,25298.2,1070.551,Doctorate,West Bengal,Manager,policy3,Mobile App,policy1,Group,Text,Email,Anytime,German,1
4363,36,Female,Divorced,4819.880371,9/2/2022,29469.7,88.968,Master's Degree,West Bengal,Manager,policy1,Mobile App,policy3,Group,Email,Mail,Weekends,Mandarin,4
4364,78,Male,Widowed,3892.557248,5/29/2016,20817.7,124.145,High School Diploma,Puducherry,Lawyer,policy2,Mobile App,policy3,Group,Phone,Email,Evening,English,3
4365,40,Female,Divorced,3897.098122,12/8/2020,34357.7,613.7,Bachelor's Degree,Chhattisgarh,Entrepreneur,policy5,Chat,policy2,Family,Text,In-Person Meeting,Weekends,French,2
4366,38,Female,Married,2749.207644,3/22/2025,38785.9,917.047,Associate Degree,Chandigarh,Salesperson,policy3,Phone,policy1,Family,Text,Mail,Weekends,German,2
4367,41,Female,Single,4540.362337,9/1/2018,20385.7,184.426,Master's Degree,Haryana,Teacher,policy3,Email,policy3,Group,In-Person Meeting,In-Person Meeting,Evening,English,3
4368,34,Female,Married,2022.717123,10/2/2022,35048.6,755.571,High School Diploma,Manipur,Teacher,policy5,In-Person,policy1,Business,Text,Text,Morning,Mandarin,2
4369,30,Male,Single,1327.213093,10/22/2024,47980.2,1981.603,High School Diploma,Manipur,Salesperson,policy1,Email,policy2,Business,Email,Email,Weekends,French,1
4370,44,Male,Married,4383.127876,8/29/2022,27452.2,147.778,Associate Degree,Punjab,Manager,policy1,In-Person,policy3,Business,In-Person Meeting,Phone,Weekends,French,3
4371,19,Female,Married,1884.288495,1/3/2023,45661.9,2271.816,High School Diploma,Haryana,Manager,policy2,Chat,policy3,Individual,Mail,Email,Evening,English,1
4372,45,Female,Married,3077.602572,4/21/2024,14203.6,304.414,Master's Degree,Mizoram,Engineer,policy3,Mobile App,policy1,Family,Text,Email,Anytime,Spanish,2
4373,63,Female,Married,3182.77695,7/16/2021,26691.6,185.442,Associate Degree,Goa,Nurse,policy3,Chat,policy5,Group,Text,Email,Weekends,German,3
4374,53,Female,Single,3668.957374,11/4/2023,40416.5,435.64,Associate Degree,Kerala,Doctor,policy4,Chat,policy3,Business,Phone,Text,Afternoon,French,2
4375,31,Male,Single,2032.585191,10/12/2022,45189.6,2107.764,High School Diploma,Chandigarh,Teacher,policy1,In-Person,policy5,Family,Email,Text,Anytime,English,1
4376,46,Male,Single,11524.43704,3/11/2024,35376,101.692,Bachelor's Degree,Tamil Nadu,Lawyer,policy4,In-Person,policy2,Individual,Mail,Phone,Morning,Mandarin,4
4377,22,Male,Single,9241.02418,2/9/2022,48403.4,187.978,Doctorate,Mizoram,Manager,policy2,Chat,policy1,Family,In-Person Meeting,Mail,Weekends,German,4
4378,21,Male,Single,2027.333817,11/29/2024,43797.1,1800.135,Doctorate,Haryana,Lawyer,policy3,Email,policy1,Business,Mail,Mail,Afternoon,Spanish,1
4379,26,Male,Single,1258.132465,10/1/2024,5523.7,269.182,Bachelor's Degree,Chhattisgarh,Doctor,policy2,In-Person,policy5,Family,Phone,Mail,Weekends,French,1
4380,39,Female,Single,3566.326987,6/23/2024,39317.3,567.143,Associate Degree,Chhattisgarh,Doctor,policy2,Mobile App,policy5,Group,Text,Mail,Morning,English,2
4381,47,Female,Divorced,4384.164672,12/10/2024,36777.7,1063.59,Master's Degree,Rajasthan,Manager,policy2,Email,policy2,Group,Phone,Mail,Anytime,French,2
4382,52,Female,Divorced,2940.29227,2/1/2022,25847.5,444.168,Associate Degree,Andaman and Nicobar Islands,Lawyer,policy5,Mobile App,policy5,Business,Text,In-Person Meeting,Morning,English,2
4383,27,Female,Married,1776.927672,11/17/2023,41632.6,1804.851,High School Diploma,Uttar Pradesh,Doctor,policy2,Email,policy3,Group,Text,In-Person Meeting,Weekends,Mandarin,1
4384,43,Female,Divorced,7140.480344,3/16/2024,25732.8,26.975,High School Diploma,Nagaland,Lawyer,policy1,Chat,policy2,Family,Email,Phone,Morning,Spanish,4
4385,43,Female,Divorced,2891.046306,3/27/2022,23304.3,304.676,High School Diploma,Maharashtra,Salesperson,policy1,Mobile App,policy3,Family,Text,In-Person Meeting,Weekends,Mandarin,2
4386,21,Male,Single,1700.635656,1/16/2024,32904,1060.772,Bachelor's Degree,Mizoram,Entrepreneur,policy1,Mobile App,policy5,Individual,Phone,Mail,Weekends,French,1
4387,54,Female,Married,4555.814123,9/24/2018,37891,298.189,Doctorate,Rajasthan,Teacher,policy2,Chat,policy3,Individual,Email,In-Person Meeting,Afternoon,French,3
4388,41,Female,Widowed,7476.091305,7/7/2021,43838.8,125.306,High School Diploma,Himachal Pradesh,Manager,policy4,In-Person,policy5,Individual,Phone,Email,Evening,French,4
4389,36,Female,Married,1836.551256,10/19/2023,6515.1,294.256,Associate Degree,Odisha,Entrepreneur,policy3,In-Person,policy4,Business,Email,Email,Weekends,Spanish,1
4390,42,Male,Widowed,5457.239981,5/6/2021,19495.4,86.492,Associate Degree,Bihar,Nurse,policy3,Mobile App,policy5,Individual,Phone,In-Person Meeting,Morning,German,4
4391,54,Male,Married,4882.018308,7/25/2024,26534.1,224.105,Doctorate,Bihar,Manager,policy2,Email,policy3,Business,In-Person Meeting,Email,Anytime,Spanish,3
4392,35,Female,Divorced,4107.683203,9/20/2022,39815.2,62.216,Bachelor's Degree,Tripura,Nurse,policy1,Chat,policy3,Individual,Mail,In-Person Meeting,Weekends,Spanish,4
4393,40,Female,Married,2411.806977,10/10/2020,13240.9,195.718,High School Diploma,Gujarat,Lawyer,policy5,Phone,policy3,Family,Phone,Mail,Weekends,French,2
4394,35,Female,Single,1825.612415,3/3/2025,30775,1162.861,Doctorate,Madhya Pradesh,Teacher,policy2,Email,policy4,Individual,Mail,Text,Weekends,German,1
4395,31,Male,Single,12257.20042,2/14/2024,13723.8,52.81,Doctorate,Tamil Nadu,Nurse,policy3,Chat,policy2,Business,Mail,Mail,Weekends,French,4
4396,25,Female,Single,2324.593637,6/11/2022,15705.9,491.707,Associate Degree,Karnataka,Manager,policy4,Phone,policy4,Family,Email,Email,Weekends,English,1
4397,60,Male,Single,4666.065635,5/3/2019,15825.5,103.332,Bachelor's Degree,Rajasthan,Engineer,policy1,Chat,policy1,Group,Text,In-Person Meeting,Anytime,Spanish,3
4398,64,Female,Married,4361.56784,12/8/2019,31157.8,231.168,High School Diploma,Bihar,Manager,policy2,Phone,policy5,Group,Mail,Mail,Anytime,German,3
4399,55,Female,Married,4552.131917,1/5/2021,40032.1,333.135,Associate Degree,Gujarat,Entrepreneur,policy2,Mobile App,policy1,Group,Email,Email,Anytime,English,3
4400,63,Male,Married,2723.99231,12/3/2023,25317.9,134.355,Doctorate,Haryana,Artist,policy3,Phone,policy2,Business,Phone,Text,Afternoon,Mandarin,3
4401,41,Female,Single,1721.411721,12/9/2020,44442.3,913.447,Master's Degree,Punjab,Engineer,policy1,Phone,policy2,Group,Email,Email,Anytime,German,2
4402,25,Male,Separated,1998.759238,9/29/2024,13207.4,566.222,Associate Degree,Andaman and Nicobar Islands,Lawyer,policy3,In-Person,policy1,Individual,Mail,Email,Evening,French,1
4403,25,Male,Married,1745.387398,12/1/2023,48477.1,1796.97,Doctorate,Jharkhand,Artist,policy3,Mobile App,policy5,Business,Text,Mail,Weekends,German,1
4404,40,Male,Married,3590.626326,5/17/2023,13574.4,146.641,Associate Degree,Mizoram,Nurse,policy1,Mobile App,policy4,Business,Text,Email,Evening,German,2
4405,22,Male,Single,2013.438032,12/8/2023,29292.6,1373.446,Master's Degree,Andaman and Nicobar Islands,Engineer,policy5,Mobile App,policy5,Individual,Text,Mail,Weekends,Mandarin,1
4406,56,Female,Married,4045.909759,5/16/2014,39587.6,359.969,High School Diploma,Andaman and Nicobar Islands,Teacher,policy2,Mobile App,policy1,Group,Text,Text,Weekends,English,3
4407,39,Female,Married,3367.324723,7/11/2022,15541,173.613,Bachelor's Degree,Karnataka,Doctor,policy4,Mobile App,policy1,Family,Email,Email,Weekends,French,2
4408,34,Male,Divorced,6562.657495,9/3/2023,42295.8,140.123,High School Diploma,Arunachal Pradesh,Lawyer,policy2,In-Person,policy5,Business,Mail,In-Person Meeting,Morning,Mandarin,4
4409,41,Male,Married,2393.359431,11/27/2022,17543.8,380.066,Master's Degree,Andaman and Nicobar Islands,Artist,policy3,Chat,policy3,Individual,Email,Email,Weekends,English,2
4410,61,Male,Married,4681.358722,1/6/2014,5368.1,31.927,Bachelor's Degree,Sikkim,Doctor,policy2,Email,policy2,Group,Phone,Mail,Weekends,English,3
4411,52,Female,Married,2487.07035,9/3/2019,38296.5,703.966,Master's Degree,Uttar Pradesh,Salesperson,policy1,Chat,policy5,Business,In-Person Meeting,Text,Afternoon,French,2
4412,47,Male,Married,2535.833046,4/3/2021,34059.8,489.582,Master's Degree,Chhattisgarh,Artist,policy2,Phone,policy4,Group,Mail,In-Person Meeting,Evening,German,2
4413,43,Female,Married,4213.516231,12/24/2021,14695.2,81.734,Doctorate,Punjab,Lawyer,policy1,Chat,policy4,Group,Email,Phone,Evening,Spanish,3
4414,46,Female,Married,1520.059399,4/22/2024,8460,9.068,Bachelor's Degree,Lakshadweep,Engineer,policy5,Chat,policy4,Individual,Text,Email,Afternoon,Mandarin,4
4415,59,Female,Married,2857.583035,9/4/2020,13924.2,133.517,High School Diploma,Jharkhand,Manager,policy5,Phone,policy3,Group,Text,Phone,Afternoon,German,3
4416,20,Male,Single,1116.797509,3/15/2023,27015.6,1101.783,Bachelor's Degree,Himachal Pradesh,Lawyer,policy4,In-Person,policy2,Individual,In-Person Meeting,Mail,Morning,Mandarin,1
4417,36,Male,Single,2938.931285,4/5/2020,34506.4,384.319,High School Diploma,Tripura,Salesperson,policy3,Email,policy1,Business,Email,Email,Weekends,French,2
4418,38,Male,Married,2043.61714,8/30/2023,47015.9,550.183,Bachelor's Degree,Assam,Salesperson,policy5,Email,policy1,Business,Text,Phone,Morning,German,2
4419,41,Female,Married,10472.03403,7/29/2024,8947.7,32.356,High School Diploma,Assam,Engineer,policy4,Chat,policy1,Group,In-Person Meeting,In-Person Meeting,Afternoon,Mandarin,4
4420,31,Male,Married,4436.497466,3/21/2020,22611.8,537.849,Doctorate,Jharkhand,Nurse,policy1,Phone,policy4,Group,In-Person Meeting,In-Person Meeting,Morning,Mandarin,2
4421,32,Male,Divorced,8264.542763,6/13/2023,10302.4,15.042,High School Diploma,Mizoram,Engineer,policy1,In-Person,policy5,Business,Phone,Email,Weekends,French,4
4422,46,Female,Single,7300.888262,7/14/2021,32891,66.827,Associate Degree,Goa,Entrepreneur,policy2,Chat,policy5,Business,Mail,Email,Morning,German,4
4423,40,Female,Divorced,4067.673457,4/23/2023,14853.8,230.966,Associate Degree,Uttarakhand,Teacher,policy5,Chat,policy5,Group,Phone,Mail,Morning,English,2
4424,34,Female,Married,11944.06236,5/8/2024,37233.8,183.151,Associate Degree,Sikkim,Salesperson,policy4,Mobile App,policy4,Individual,In-Person Meeting,In-Person Meeting,Morning,French,4
4425,60,Female,Married,4815.87754,8/25/2023,20082.3,175.47,Associate Degree,Assam,Entrepreneur,policy5,Chat,policy4,Individual,Phone,Phone,Morning,English,3
4426,31,Female,Single,1767.334408,9/25/2024,41003.2,1484.613,Associate Degree,Nagaland,Salesperson,policy2,Phone,policy5,Group,Mail,Phone,Anytime,French,1
4427,54,Female,Married,4017.928448,2/4/2015,32872,250.722,High School Diploma,Andhra Pradesh,Entrepreneur,policy5,Email,policy1,Group,Mail,Email,Anytime,French,3
4428,23,Male,Single,1499.520065,2/6/2024,22835.2,728.687,Associate Degree,Gujarat,Teacher,policy2,Chat,policy2,Group,Mail,In-Person Meeting,Anytime,Spanish,1
4429,40,Female,Divorced,3284.565156,4/26/2020,38529.9,801.637,Master's Degree,Himachal Pradesh,Teacher,policy4,Email,policy4,Group,Phone,Mail,Evening,French,2
4430,22,Female,Single,2166.34016,5/28/2023,45269,1781.246,Associate Degree,Delhi,Manager,policy2,Mobile App,policy5,Business,Phone,Phone,Afternoon,German,1
4431,38,Male,Divorced,1252.752848,4/14/2021,14893.4,314.859,Master's Degree,Bihar,Entrepreneur,policy3,Chat,policy5,Group,Email,Phone,Morning,Mandarin,2
4432,55,Male,Married,3562.509179,1/9/2018,10856,57.379,Doctorate,Sikkim,Artist,policy3,Phone,policy1,Group,Phone,Phone,Evening,German,3
4433,43,Male,Married,6294.340399,4/19/2022,16029,35.338,Doctorate,Daman and Diu,Nurse,policy5,Chat,policy1,Individual,Mail,Mail,Weekends,French,4
4434,33,Female,Married,3075.716979,5/1/2019,45551.3,844.964,Doctorate,West Bengal,Manager,policy1,Chat,policy3,Individual,Phone,Text,Weekends,Mandarin,2
4435,34,Male,Married,2800.99765,1/10/2025,19759.5,221.143,High School Diploma,Meghalaya,Engineer,policy2,In-Person,policy3,Group,Phone,Email,Evening,English,2
