ID,Age,Gender,Marital Status,Income Level,Purchase History,Coverage,Premium,Education Level,Geographic Information,Occupation,Behavioral Data,Interactions with Customer Service,Insurance Products Owned,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Cluster
1592,35,Male,Divorced,10881.37411,9/7/2022,43610.6,171.353,Doctorate,Lakshadweep,Salesperson,policy3,In-Person,policy4,Group,In-Person Meeting,Email,Afternoon,English,4
1597,50,Female,Married,7815.41101,8/17/2023,28170.4,90.396,Master's Degree,Tripura,Doctor,policy5,Phone,policy5,Business,Text,Email,Evening,German,4
1599,34,Male,Divorced,11462.50821,1/17/2022,43600.6,142.106,Doctorate,Chandigarh,Salesperson,policy3,Mobile App,policy1,Group,In-Person Meeting,Email,Weekends,English,4
1603,43,Male,Married,9200.470494,4/23/2022,25599.3,45.985,High School Diploma,Meghalaya,Nurse,policy3,In-Person,policy3,Family,Phone,Phone,Evening,English,4
1612,31,Female,Single,7179.545382,6/19/2023,5469.5,13.953,Master's Degree,Puducherry,Teacher,policy1,Phone,policy5,Family,Text,Text,Anytime,German,4
1615,39,Female,Divorced,7603.993284,9/28/2023,29150.4,107.361,Master's Degree,Madhya Pradesh,Nurse,policy5,In-Person,policy1,Individual,Mail,In-Person Meeting,Weekends,German,4
1617,33,Female,Divorced,4741.483214,12/17/2021,29295.5,129.441,Master's Degree,Rajasthan,Salesperson,policy5,In-Person,policy4,Group,Text,In-Person Meeting,Weekends,Mandarin,4
1618,29,Female,Married,8479.431885,5/8/2022,20588.7,38.389,Doctorate,Gujarat,Entrepreneur,policy5,Phone,policy4,Individual,Phone,Phone,Afternoon,German,4
1620,48,Male,Single,6588.518236,1/11/2021,25072.2,36.559,Associate Degree,Andaman and Nicobar Islands,Engineer,policy2,Phone,policy3,Family,Text,In-Person Meeting,Weekends,English,4
1621,42,Female,Divorced,8236.135247,12/29/2020,47837.3,147.943,High School Diploma,Lakshadweep,Salesperson,policy4,In-Person,policy3,Family,Text,In-Person Meeting,Evening,German,4
1622,52,Female,Widowed,6851.315923,3/23/2023,21980.8,41.335,Bachelor's Degree,Sikkim,Lawyer,policy3,Phone,policy1,Family,Email,Email,Weekends,German,4
1628,41,Male,Single,6443.00299,2/25/2022,21350.2,59.278,Associate Degree,Goa,Lawyer,policy3,Phone,policy4,Group,Mail,In-Person Meeting,Weekends,French,4
1632,39,Female,Divorced,9121.684984,6/7/2021,31335.6,84.339,Bachelor's Degree,Tripura,Nurse,policy5,Phone,policy5,Individual,Phone,Email,Evening,French,4
1641,29,Male,Divorced,4187.27405,2/5/2023,36428.1,125.53,Doctorate,Madhya Pradesh,Manager,policy2,Email,policy2,Individual,Email,Phone,Afternoon,Mandarin,4
1646,40,Female,Single,7938.191672,3/21/2023,39001.4,194.321,High School Diploma,Andhra Pradesh,Entrepreneur,policy4,Email,policy2,Business,Mail,Mail,Weekends,French,4
1647,40,Male,Single,7073.362173,1/27/2023,7510.3,10.122,Associate Degree,Andaman and Nicobar Islands,Nurse,policy5,Mobile App,policy1,Family,Phone,Text,Weekends,German,4
1652,47,Male,Married,10566.37915,11/18/2021,43478.4,185.398,Doctorate,Sikkim,Engineer,policy1,In-Person,policy1,Group,Text,Email,Morning,German,4
1654,37,Male,Divorced,6768.465546,12/7/2022,23037.8,62.6,Associate Degree,Nagaland,Lawyer,policy1,Mobile App,policy4,Family,Mail,In-Person Meeting,Afternoon,Mandarin,4
1657,40,Female,Married,8202.050011,8/30/2021,30069.9,45.818,Associate Degree,Haryana,Artist,policy4,Chat,policy2,Business,Text,Text,Anytime,English,4
1669,38,Male,Widowed,10184.15556,8/29/2022,28084.9,31.511,High School Diploma,Madhya Pradesh,Teacher,policy2,Mobile App,policy2,Individual,In-Person Meeting,In-Person Meeting,Evening,Mandarin,4
1670,46,Male,Divorced,8745.034951,4/27/2021,16294.5,62.098,Master's Degree,Arunachal Pradesh,Artist,policy5,Mobile App,policy2,Individual,Text,Mail,Anytime,French,4
1671,39,Male,Divorced,7031.499814,4/26/2021,18106.6,73.412,Master's Degree,Andhra Pradesh,Artist,policy5,Chat,policy5,Business,Email,Text,Weekends,Mandarin,4
1673,39,Female,Married,10130.59469,6/20/2022,43855,193.222,Associate Degree,Bihar,Teacher,policy3,Mobile App,policy1,Group,Email,Phone,Morning,German,4
1676,51,Male,Divorced,6694.324005,10/25/2023,49369.7,124.798,High School Diploma,Haryana,Manager,policy2,Chat,policy4,Family,Phone,In-Person Meeting,Weekends,German,4
1678,37,Male,Single,9335.328067,3/30/2024,29187.6,107.13,Bachelor's Degree,Tripura,Teacher,policy3,Chat,policy1,Group,Phone,In-Person Meeting,Weekends,Mandarin,4
1684,51,Female,Divorced,5161.649577,5/14/2021,37359.5,38.741,High School Diploma,Tamil Nadu,Salesperson,policy5,Mobile App,policy4,Group,Mail,Phone,Afternoon,Spanish,4
1685,33,Female,Widowed,5089.888392,9/25/2023,31614.5,43.97,Associate Degree,Manipur,Teacher,policy1,Phone,policy3,Group,In-Person Meeting,In-Person Meeting,Weekends,German,4
1687,36,Male,Divorced,6034.765998,10/19/2020,44974.9,125.772,High School Diploma,Meghalaya,Salesperson,policy2,In-Person,policy3,Business,Text,In-Person Meeting,Morning,Spanish,4
1689,46,Female,Single,6306.063912,8/13/2022,6131.9,28.414,Associate Degree,Meghalaya,Engineer,policy1,Chat,policy2,Family,In-Person Meeting,Text,Weekends,Mandarin,4
1690,28,Male,Married,10687.37723,1/16/2021,42333.7,203.302,Bachelor's Degree,Karnataka,Lawyer,policy4,In-Person,policy3,Family,Mail,Text,Afternoon,German,4
1694,37,Male,Married,12057.35106,11/24/2020,29020.1,31.632,Bachelor's Degree,Lakshadweep,Salesperson,policy5,Chat,policy4,Group,In-Person Meeting,Phone,Evening,German,4
1696,51,Female,Married,8676.924292,9/25/2021,26215.3,118.938,Master's Degree,Gujarat,Engineer,policy3,Mobile App,policy1,Group,In-Person Meeting,Phone,Morning,German,4
1700,46,Female,Married,11136.85447,10/25/2020,16792.8,72.129,High School Diploma,Haryana,Artist,policy2,In-Person,policy1,Individual,Phone,In-Person Meeting,Anytime,German,4
1703,34,Male,Divorced,10934.59577,8/12/2021,47350.1,137.612,Bachelor's Degree,Dadra and Nagar Haveli,Entrepreneur,policy2,Phone,policy4,Group,Email,Phone,Weekends,French,4
1706,21,Male,Married,3826.053683,1/7/2022,32993.4,61.259,Bachelor's Degree,Lakshadweep,Nurse,policy1,Mobile App,policy5,Group,Phone,Phone,Anytime,French,4
1709,34,Male,Single,9254.282771,1/4/2022,34275.9,149.362,Doctorate,Punjab,Manager,policy5,Phone,policy3,Business,Phone,In-Person Meeting,Weekends,English,4
1712,51,Female,Single,8163.55489,1/2/2022,48484.8,97.393,Associate Degree,Arunachal Pradesh,Teacher,policy3,Chat,policy5,Group,Text,Email,Weekends,German,4
1720,26,Male,Married,8084.266946,1/13/2024,16911.9,50.67,Doctorate,Lakshadweep,Artist,policy3,Email,policy3,Family,Email,Phone,Afternoon,English,4
1728,37,Male,Married,7663.505606,8/29/2021,36906.5,59.485,Doctorate,Delhi,Salesperson,policy4,Email,policy3,Family,Phone,Email,Weekends,French,4
1732,37,Female,Married,10385.88753,10/27/2020,10381.1,50.175,Master's Degree,Gujarat,Nurse,policy5,Mobile App,policy3,Business,Email,Phone,Evening,Spanish,4
1735,51,Male,Divorced,8995.423578,3/18/2021,18579.7,19.373,Master's Degree,Nagaland,Salesperson,policy1,Email,policy1,Group,Email,In-Person Meeting,Morning,English,4
1736,37,Female,Divorced,9733.949707,1/22/2021,27234.5,106.2,High School Diploma,Uttarakhand,Artist,policy4,In-Person,policy5,Business,Phone,Email,Weekends,Mandarin,4
1744,51,Male,Divorced,9598.486187,12/12/2021,33851.6,127.258,Doctorate,Mizoram,Lawyer,policy1,Mobile App,policy5,Group,Email,In-Person Meeting,Afternoon,English,4
1750,37,Male,Divorced,9786.552588,10/19/2022,7721.3,12.964,Bachelor's Degree,Uttar Pradesh,Salesperson,policy4,Chat,policy4,Group,In-Person Meeting,Mail,Afternoon,French,4
1751,43,Male,Single,7126.832049,1/18/2024,38686,96.506,Bachelor's Degree,Delhi,Salesperson,policy3,Email,policy1,Business,Mail,Phone,Afternoon,Spanish,4
1754,35,Male,Married,7713.589042,1/14/2024,42998.9,196.127,Doctorate,Uttarakhand,Lawyer,policy3,Mobile App,policy3,Group,Mail,In-Person Meeting,Morning,German,4
1757,49,Male,Divorced,6715.831886,1/2/2024,16618.9,39.259,Bachelor's Degree,Tripura,Artist,policy3,In-Person,policy2,Group,In-Person Meeting,Email,Evening,German,4
1759,31,Female,Divorced,8059.593527,11/3/2023,12472.3,50.676,Associate Degree,Andaman and Nicobar Islands,Lawyer,policy4,Chat,policy5,Family,Mail,Email,Weekends,Mandarin,4
1763,24,Female,Single,5559.708659,3/24/2022,11139.4,37.258,Bachelor's Degree,Rajasthan,Entrepreneur,policy2,Mobile App,policy1,Group,Mail,Text,Evening,German,4
1767,46,Female,Divorced,8542.064297,2/4/2022,40575.2,96.252,High School Diploma,Goa,Manager,policy3,Chat,policy4,Group,Phone,Phone,Afternoon,German,4
1770,34,Male,Married,6851.331501,11/21/2022,44210.2,187.414,Bachelor's Degree,Bihar,Salesperson,policy5,Mobile App,policy2,Group,Text,Phone,Morning,German,4
1771,34,Male,Divorced,12271.19739,3/28/2024,36076.8,37.453,Doctorate,Bihar,Engineer,policy5,Chat,policy4,Individual,In-Person Meeting,Email,Anytime,English,4
1777,45,Female,Married,8005.472467,6/1/2023,43317,209.914,Bachelor's Degree,Sikkim,Entrepreneur,policy3,Phone,policy4,Family,Mail,In-Person Meeting,Evening,German,4
1797,37,Male,Married,6047.085244,6/8/2022,13722.8,67.017,Doctorate,Mizoram,Entrepreneur,policy4,Mobile App,policy3,Group,In-Person Meeting,In-Person Meeting,Afternoon,French,4
1808,38,Male,Divorced,8261.391935,1/21/2021,27474.9,115.784,Associate Degree,Assam,Salesperson,policy1,Mobile App,policy4,Business,Phone,Mail,Evening,French,4
1814,35,Female,Divorced,10073.353,3/24/2022,22778.8,68.953,Bachelor's Degree,Delhi,Entrepreneur,policy4,Chat,policy2,Group,Phone,In-Person Meeting,Afternoon,Mandarin,4
1819,43,Female,Divorced,9580.608165,9/21/2022,48245.2,174.722,Associate Degree,Uttar Pradesh,Engineer,policy4,Mobile App,policy3,Family,Text,Phone,Evening,German,4
1820,35,Male,Divorced,10599.08883,3/18/2024,43064.3,135.805,Master's Degree,Telangana,Nurse,policy3,Mobile App,policy1,Family,In-Person Meeting,Phone,Afternoon,French,4
1821,42,Female,Divorced,10257.54829,10/25/2023,28875.5,39.442,Master's Degree,Lakshadweep,Manager,policy3,Phone,policy1,Group,Text,Text,Afternoon,German,4
1822,48,Male,Married,6335.46036,11/19/2020,45289.3,171.161,Associate Degree,Lakshadweep,Teacher,policy3,Chat,policy2,Business,Email,In-Person Meeting,Anytime,German,4
1823,49,Female,Divorced,5834.715574,5/10/2021,5109.5,9.608,Associate Degree,Chandigarh,Nurse,policy1,Chat,policy5,Family,Email,In-Person Meeting,Anytime,German,4
1830,51,Male,Divorced,4490.97533,2/23/2022,33194.1,42.354,Doctorate,Odisha,Salesperson,policy3,Email,policy2,Group,Phone,Phone,Morning,German,4
1832,36,Male,Married,8499.942345,8/26/2021,46636.3,126.18,Associate Degree,Haryana,Salesperson,policy3,Email,policy5,Group,Mail,Phone,Weekends,Spanish,4
1834,36,Female,Single,11725.61603,12/20/2021,16782.7,38.219,Master's Degree,Punjab,Salesperson,policy2,In-Person,policy3,Individual,Phone,In-Person Meeting,Evening,German,4
1837,42,Female,Divorced,7065.097222,7/10/2022,6478,17.697,Master's Degree,Chhattisgarh,Artist,policy1,Mobile App,policy2,Business,Phone,In-Person Meeting,Weekends,French,4
1839,34,Male,Married,8821.25146,5/22/2022,18919,93.991,Bachelor's Degree,Jharkhand,Teacher,policy3,Email,policy1,Group,Mail,Mail,Weekends,English,4
1842,48,Male,Single,5734.428805,11/26/2020,25716.7,101.511,High School Diploma,Karnataka,Salesperson,policy2,Mobile App,policy5,Business,In-Person Meeting,Mail,Anytime,Spanish,4
1847,48,Female,Married,9719.594908,9/25/2020,22663.7,34.205,Doctorate,Arunachal Pradesh,Entrepreneur,policy3,Chat,policy2,Family,Text,Mail,Anytime,German,4
1848,46,Male,Divorced,9390.274974,7/7/2021,45785.1,154.97,Doctorate,Rajasthan,Lawyer,policy3,Chat,policy5,Group,Email,Phone,Anytime,French,4
1849,46,Female,Married,8736.440643,1/5/2021,18915.2,62.094,High School Diploma,Daman and Diu,Artist,policy4,Phone,policy5,Group,Text,Mail,Evening,English,4
1860,32,Female,Married,9611.207431,1/20/2024,37549.9,177.815,High School Diploma,Sikkim,Lawyer,policy5,Phone,policy2,Group,Mail,Email,Afternoon,French,4
1862,34,Male,Divorced,7450.139601,10/13/2023,9785,34.735,Associate Degree,Sikkim,Nurse,policy3,Mobile App,policy3,Family,Mail,Email,Morning,French,4
1867,42,Male,Single,9076.407565,6/11/2021,29226.4,104.82,Associate Degree,Chhattisgarh,Entrepreneur,policy2,Chat,policy5,Business,Mail,Email,Evening,Spanish,4
1873,51,Male,Married,8020.030559,6/9/2021,6915.9,29.823,Bachelor's Degree,Delhi,Entrepreneur,policy3,Email,policy5,Family,Mail,Mail,Morning,French,4
1878,47,Male,Single,8312.28479,12/22/2023,40166.4,195.922,Associate Degree,Rajasthan,Entrepreneur,policy5,Chat,policy2,Business,Text,Email,Anytime,German,4
1886,43,Female,Widowed,7487.117582,5/19/2023,9451.8,44.686,Master's Degree,Tripura,Teacher,policy3,Chat,policy4,Group,Text,Phone,Anytime,German,4
1890,44,Male,Married,7909.206381,5/15/2021,34576.1,111.586,Master's Degree,Assam,Manager,policy3,Chat,policy1,Business,Phone,Phone,Evening,French,4
1898,45,Female,Divorced,7030.70525,9/2/2020,45532.5,176.742,Doctorate,Madhya Pradesh,Salesperson,policy5,Mobile App,policy3,Business,Email,Email,Weekends,English,4
1900,48,Female,Married,10576.19026,7/12/2023,26048.1,34.925,Associate Degree,Andaman and Nicobar Islands,Salesperson,policy3,Email,policy2,Group,Phone,Phone,Evening,German,4
1902,36,Female,Divorced,7462.703508,11/21/2022,24982.4,85.45,Master's Degree,Himachal Pradesh,Lawyer,policy2,In-Person,policy5,Business,Mail,Phone,Afternoon,French,4
1903,46,Male,Single,8165.193824,2/3/2024,17129.2,32.755,Doctorate,Uttarakhand,Salesperson,policy4,Mobile App,policy5,Group,In-Person Meeting,Text,Weekends,Spanish,4
1904,35,Male,Married,8562.992596,12/13/2021,6558.8,28.381,Bachelor's Degree,Nagaland,Teacher,policy3,Mobile App,policy4,Individual,Text,Text,Morning,Spanish,4
1905,41,Female,Single,6577.310632,1/30/2021,24259.3,102.003,Bachelor's Degree,Odisha,Nurse,policy2,Email,policy3,Family,Phone,Text,Evening,German,4
1907,40,Female,Divorced,9579.720445,6/12/2023,11677,35.567,Associate Degree,Himachal Pradesh,Engineer,policy2,Mobile App,policy2,Family,Mail,Email,Evening,German,4
1908,34,Male,Single,3724.456215,1/22/2024,15139.8,37.763,Associate Degree,Assam,Artist,policy5,Mobile App,policy4,Family,Text,Mail,Afternoon,English,4
1910,44,Female,Married,5091.917854,11/17/2022,41943.6,186.591,Bachelor's Degree,Arunachal Pradesh,Nurse,policy3,Email,policy5,Family,In-Person Meeting,Phone,Afternoon,English,4
1921,40,Male,Divorced,1831.638852,2/19/2021,48124.7,81.272,Master's Degree,Bihar,Nurse,policy2,In-Person,policy5,Group,Mail,In-Person Meeting,Weekends,Mandarin,4
1923,29,Male,Widowed,7670.333994,4/13/2023,49840.2,158.187,Associate Degree,Mizoram,Entrepreneur,policy4,In-Person,policy4,Individual,In-Person Meeting,Text,Weekends,Spanish,4
1926,36,Female,Married,12078.16439,8/8/2023,20071.4,35.429,Associate Degree,Gujarat,Entrepreneur,policy5,Phone,policy3,Individual,Email,Phone,Afternoon,Mandarin,4
1931,31,Male,Single,9526.901143,1/6/2022,27948.4,68.611,Doctorate,Andhra Pradesh,Manager,policy2,Chat,policy1,Group,Mail,In-Person Meeting,Evening,Spanish,4
1932,38,Female,Divorced,10277.14741,10/6/2022,39462,196.408,Master's Degree,Meghalaya,Manager,policy4,Mobile App,policy1,Group,Phone,In-Person Meeting,Weekends,English,4
1942,40,Female,Single,6202.788875,6/2/2021,11804.9,51.555,Master's Degree,Manipur,Entrepreneur,policy1,Mobile App,policy4,Group,Mail,Text,Morning,English,4
1954,42,Female,Widowed,4124.215886,12/28/2023,20777.9,88.762,Associate Degree,Lakshadweep,Lawyer,policy4,Chat,policy1,Group,In-Person Meeting,Mail,Afternoon,French,4
1955,26,Female,Married,11782.51265,12/31/2021,33208.1,152.576,Bachelor's Degree,West Bengal,Nurse,policy3,Mobile App,policy5,Group,Mail,Mail,Afternoon,German,4
1957,37,Male,Divorced,5579.347823,12/5/2023,25948.6,69.998,Associate Degree,Daman and Diu,Lawyer,policy3,Chat,policy4,Family,Email,In-Person Meeting,Morning,English,4
1962,35,Female,Single,6741.431968,12/4/2020,19770.2,56.342,Doctorate,Kerala,Entrepreneur,policy5,Email,policy4,Business,Email,Mail,Afternoon,French,4
1963,37,Male,Married,9938.775129,11/15/2023,7357.2,31.735,Master's Degree,Bihar,Lawyer,policy2,Phone,policy5,Business,Email,In-Person Meeting,Evening,German,4
1965,38,Male,Divorced,11935.06943,8/1/2022,11922.4,33.578,Bachelor's Degree,Lakshadweep,Engineer,policy4,Email,policy2,Group,Phone,Text,Afternoon,French,4
1967,34,Female,Single,8802.627235,1/17/2023,49748.9,103.612,Doctorate,Punjab,Salesperson,policy1,Phone,policy5,Business,In-Person Meeting,Phone,Evening,Spanish,4
1975,35,Female,Single,7141.61484,10/21/2021,8556.1,9.647,Doctorate,Andhra Pradesh,Lawyer,policy3,Phone,policy2,Business,In-Person Meeting,Email,Anytime,French,4
1981,39,Male,Married,10066.87682,8/14/2021,13569.3,35.9,Master's Degree,Bihar,Manager,policy3,Email,policy1,Individual,Phone,Mail,Evening,Spanish,4
1997,45,Male,Married,6714.543235,10/27/2023,15302.1,43.603,Doctorate,Sikkim,Engineer,policy4,Email,policy2,Group,Mail,Phone,Evening,French,4
2003,48,Female,Married,7390.163505,3/25/2024,32383.9,75.055,Associate Degree,Andhra Pradesh,Salesperson,policy3,Mobile App,policy2,Business,Mail,Email,Anytime,English,4
2006,48,Male,Divorced,8579.840536,9/14/2020,48852.8,167.775,High School Diploma,Rajasthan,Manager,policy4,Email,policy4,Family,Mail,Phone,Weekends,German,4
2007,33,Male,Divorced,8830.582709,9/8/2022,25815,93.857,Doctorate,Arunachal Pradesh,Lawyer,policy4,In-Person,policy2,Business,Phone,In-Person Meeting,Morning,Mandarin,4
2008,37,Male,Single,9833.978258,3/11/2021,16109.5,38.68,High School Diploma,Andaman and Nicobar Islands,Teacher,policy4,Mobile App,policy1,Business,Text,In-Person Meeting,Weekends,Spanish,4
2011,36,Female,Single,7561.264515,6/30/2021,49894.4,73.432,Bachelor's Degree,Himachal Pradesh,Artist,policy3,Mobile App,policy5,Group,Mail,Mail,Anytime,French,4
2013,18,Female,Divorced,10623.16743,3/10/2021,7696.2,23.869,Associate Degree,Maharashtra,Lawyer,policy2,In-Person,policy2,Business,Phone,Phone,Weekends,French,4
2014,52,Male,Single,10088.39363,10/29/2023,23068,31.167,High School Diploma,Bihar,Teacher,policy3,Phone,policy2,Family,In-Person Meeting,In-Person Meeting,Evening,English,4
2030,43,Male,Married,4557.371118,3/17/2023,11437.3,26.172,Bachelor's Degree,Dadra and Nagar Haveli,Nurse,policy4,Email,policy3,Family,Mail,Text,Weekends,French,4
2033,35,Male,Divorced,9805.881397,2/14/2024,48745.5,82.151,Doctorate,Uttarakhand,Entrepreneur,policy2,Email,policy1,Family,Phone,Email,Morning,Spanish,4
2034,43,Male,Divorced,12069.27868,5/20/2021,21434.2,28.627,Bachelor's Degree,Andaman and Nicobar Islands,Engineer,policy3,In-Person,policy1,Business,Mail,Email,Morning,Mandarin,4
2037,40,Female,Single,9557.310737,7/14/2021,15908.4,54.267,Doctorate,Manipur,Salesperson,policy1,Mobile App,policy1,Family,Text,Text,Morning,English,4
2040,45,Male,Single,4898.673796,6/19/2023,43636.9,178.983,Associate Degree,West Bengal,Artist,policy3,Chat,policy2,Business,Email,Phone,Morning,Spanish,4
2045,51,Female,Divorced,9279.14722,11/28/2022,40269.9,61.981,Master's Degree,Rajasthan,Engineer,policy3,In-Person,policy5,Family,Phone,Mail,Afternoon,German,4
2047,47,Female,Married,6708.173997,11/23/2022,22596.3,34.018,Master's Degree,Jharkhand,Lawyer,policy5,Phone,policy2,Group,Text,Email,Weekends,Mandarin,4
2048,44,Male,Married,7408.171688,2/26/2021,33629.8,73.456,Associate Degree,Andaman and Nicobar Islands,Engineer,policy5,Mobile App,policy5,Group,Text,Phone,Afternoon,French,4
2054,37,Female,Divorced,7073.629972,2/22/2024,41185.8,58.664,Bachelor's Degree,Arunachal Pradesh,Artist,policy1,Chat,policy5,Group,Mail,Text,Morning,English,4
2056,46,Female,Divorced,6115.562662,1/20/2023,6275.5,16.689,Master's Degree,Lakshadweep,Engineer,policy3,Phone,policy5,Family,Email,Mail,Weekends,Spanish,4
2063,43,Female,Divorced,8792.80021,8/11/2022,44390,170.423,Associate Degree,Lakshadweep,Teacher,policy1,Chat,policy3,Business,Phone,Email,Morning,Mandarin,4
2067,46,Female,Single,9357.329206,3/18/2023,28445.6,46.046,Doctorate,Delhi,Manager,policy5,Chat,policy3,Group,Email,Email,Weekends,English,4
2074,40,Male,Married,6107.92597,9/28/2021,5647.5,8.008,Bachelor's Degree,Telangana,Teacher,policy2,Email,policy3,Group,Text,Email,Evening,Mandarin,4
2075,49,Female,Married,4785.599486,5/23/2021,47756.2,64.878,Doctorate,Andaman and Nicobar Islands,Engineer,policy3,Mobile App,policy4,Family,Mail,Email,Evening,German,4
2076,48,Male,Divorced,9349.01455,8/7/2022,45891.6,126.116,Master's Degree,Tamil Nadu,Manager,policy5,Chat,policy2,Group,Email,Mail,Weekends,English,4
2078,31,Female,Divorced,5477.675177,2/9/2021,27475.7,34.239,Associate Degree,Manipur,Entrepreneur,policy4,Chat,policy4,Group,Email,In-Person Meeting,Morning,German,4
2080,42,Female,Single,7160.882368,10/7/2020,30639.2,136.162,Doctorate,Maharashtra,Engineer,policy3,Email,policy3,Group,In-Person Meeting,Mail,Afternoon,French,4
2081,38,Male,Single,6412.365128,10/9/2021,41056.5,131.681,High School Diploma,Haryana,Artist,policy2,Email,policy1,Group,Mail,Phone,Afternoon,English,4
2086,53,Female,Single,8583.603643,12/2/2021,40154.9,158.128,Associate Degree,Assam,Lawyer,policy2,Chat,policy2,Individual,Email,In-Person Meeting,Morning,French,4
2087,43,Male,Divorced,8833.383676,2/22/2023,19793.7,69.814,Bachelor's Degree,Odisha,Engineer,policy4,Mobile App,policy2,Family,In-Person Meeting,In-Person Meeting,Morning,German,4
2094,22,Female,Divorced,5940.575614,5/30/2023,44016.6,118.075,High School Diploma,Jharkhand,Nurse,policy3,Chat,policy2,Individual,Text,Text,Evening,French,4
2096,37,Male,Divorced,9383.72772,5/20/2022,7454.4,15.454,Associate Degree,Punjab,Manager,policy4,Mobile App,policy2,Business,Text,In-Person Meeting,Evening,French,4
2101,44,Male,Single,8239.908138,5/9/2022,37868.4,85.336,Doctorate,Himachal Pradesh,Lawyer,policy4,Chat,policy2,Family,Text,In-Person Meeting,Weekends,German,4
2102,37,Female,Divorced,4269.955489,3/27/2022,27697.1,131.5,High School Diploma,Andaman and Nicobar Islands,Artist,policy3,Phone,policy3,Family,Phone,Mail,Afternoon,German,4
2106,27,Male,Divorced,5223.726081,6/26/2023,35588.8,156.365,Bachelor's Degree,Andhra Pradesh,Doctor,policy4,Phone,policy2,Business,In-Person Meeting,Text,Evening,German,4
2107,53,Male,Married,8917.027234,1/17/2024,22518.3,62.29,Doctorate,Gujarat,Artist,policy2,Chat,policy3,Group,Mail,Mail,Morning,English,4
2110,36,Female,Single,11066.28863,1/30/2022,12291.4,41.041,Bachelor's Degree,Madhya Pradesh,Artist,policy3,In-Person,policy5,Individual,Text,Phone,Evening,French,4
2115,58,Male,Married,10366.30248,4/29/2022,42590.3,190.838,Bachelor's Degree,West Bengal,Engineer,policy3,In-Person,policy4,Group,Email,In-Person Meeting,Weekends,English,4
2119,35,Male,Divorced,10276.11146,12/31/2022,36531.5,58.942,Associate Degree,Tamil Nadu,Manager,policy1,Phone,policy1,Business,Phone,Email,Weekends,English,4
2121,40,Male,Single,6879.086589,9/1/2023,23912.3,57.96,Doctorate,Himachal Pradesh,Nurse,policy2,Email,policy2,Group,Phone,Phone,Anytime,Spanish,4
2122,27,Male,Single,13618.37745,8/30/2020,6412.3,28.283,Master's Degree,Jharkhand,Doctor,policy4,Email,policy3,Family,In-Person Meeting,In-Person Meeting,Weekends,Mandarin,4
2125,38,Male,Divorced,4962.042321,2/17/2024,8136.8,14.793,Associate Degree,Uttarakhand,Manager,policy4,Email,policy1,Individual,Text,In-Person Meeting,Weekends,German,4
2129,37,Female,Married,8582.503431,12/22/2020,7582.5,15.584,Master's Degree,Goa,Artist,policy3,Chat,policy3,Business,In-Person Meeting,In-Person Meeting,Morning,German,4
2134,43,Male,Divorced,8029.057229,12/4/2020,17316.8,66.291,Doctorate,Haryana,Manager,policy5,Phone,policy1,Family,Text,In-Person Meeting,Morning,French,4
2135,37,Male,Single,6551.314682,11/9/2023,29545.3,59.405,High School Diploma,Himachal Pradesh,Artist,policy2,Mobile App,policy1,Family,Mail,In-Person Meeting,Weekends,French,4
2139,39,Female,Single,10225.38194,9/24/2021,33996.2,119.493,Doctorate,Punjab,Entrepreneur,policy1,In-Person,policy2,Business,Phone,Email,Evening,Spanish,4
2146,51,Male,Single,9409.413402,3/7/2024,27507.4,87.848,Bachelor's Degree,Meghalaya,Nurse,policy4,Mobile App,policy5,Individual,Mail,Email,Morning,Mandarin,4
2149,35,Male,Married,7372.858663,2/6/2022,29741.4,98.314,High School Diploma,Karnataka,Artist,policy3,Chat,policy2,Group,Phone,Mail,Anytime,German,4
2152,43,Male,Divorced,6277.193863,7/9/2021,27602.2,105.12,Master's Degree,Dadra and Nagar Haveli,Engineer,policy1,Mobile App,policy2,Individual,Text,Mail,Evening,French,4
2156,33,Female,Married,10096.93763,1/21/2023,10988.4,14.937,Associate Degree,Chandigarh,Salesperson,policy4,Mobile App,policy2,Group,Text,In-Person Meeting,Afternoon,English,4
2159,58,Female,Divorced,9449.64848,10/29/2021,45550.4,214.518,Associate Degree,Haryana,Nurse,policy3,Mobile App,policy2,Group,In-Person Meeting,Phone,Weekends,French,4
2162,33,Female,Divorced,9499.000747,7/29/2022,18403.5,33.573,Master's Degree,Madhya Pradesh,Nurse,policy3,Email,policy5,Group,Mail,Phone,Anytime,French,4
2164,37,Male,Divorced,10049.53884,10/15/2023,38508.7,96.057,Associate Degree,Uttar Pradesh,Salesperson,policy2,Email,policy5,Group,Mail,In-Person Meeting,Evening,German,4
2174,45,Female,Divorced,6431.220651,3/6/2024,36381.6,137.976,Doctorate,Madhya Pradesh,Entrepreneur,policy3,Chat,policy3,Business,Text,Email,Morning,Mandarin,4
2176,43,Female,Married,5568.66809,3/8/2024,29426.9,77.454,High School Diploma,Dadra and Nagar Haveli,Entrepreneur,policy3,Email,policy5,Family,Mail,Phone,Morning,English,4
2177,36,Female,Divorced,10498.37587,6/22/2022,35017.8,81.066,Associate Degree,Haryana,Nurse,policy2,Mobile App,policy3,Family,In-Person Meeting,In-Person Meeting,Anytime,German,4
