Income,Credit_History,Outstanding_Balance,Employment,Repay_Loan
41661.29452702271,0.907943391094378,37658.75606628854,Employed,0
33048.51201700976,0.0491950181356289,23869.816695108635,Self-Employed,0
31054.273371445088,0.29171824345573477,33204.8850125026,Employed,0
24070.324713281243,0.6085759912201447,33781.709071707985,Employed,0
50444.00692296572,0.18171634438466464,47424.529456062315,Employed,0
19253.391713407702,0.562588910694377,22334.896548835008,Self-Employed,0
51500.359310261534,0.04816840738187227,22486.33673624608,Self-Employed,0
60498.19905625736,0.5630971654262032,26267.3024628312,Employed,0
57944.68779125098,0.1711440934381668,21001.00690719849,Unemployed,0
64391.84121709436,0.0771823722892204,38131.62188807077,Self-Employed,0
26678.227732121457,0.4171325371204472,25166.792610786917,Self-Employed,0
40234.21642204904,0.21018922939478532,24976.64234164566,Self-Employed,0
30940.404613454033,0.2662306260617655,53177.748001963664,Employed,0
24318.847838618898,0.04939545594404878,36860.43549673559,Employed,0
41267.46567942944,0.9667202585159301,36573.87023725816,Employed,0
41699.67971244192,0.6146002649683641,31858.520769028473,Self-Employed,0
20932.513753820855,0.5925420544748667,39451.79582558868,Self-Employed,0
50541.90087983072,0.6825614067575442,33341.40196842618,Unemployed,0
34612.26175490622,0.0930523104957629,28562.992318404413,Employed,0
38898.44242742591,0.6775579622691161,36030.27786000751,Unemployed,0
34440.252573328864,0.07201871156923578,40408.50369759919,Employed,0
53933.37760589192,0.04795841976255022,44798.92339937622,Employed,0
20391.24571943724,0.4402022145717211,9838.473308735218,Unemployed,0
22654.239757383875,0.2577197340794841,38445.708332530085,Self-Employed,0
46720.64294418534,0.5095153616955517,38882.08457028422,Employed,0
61463.3418048795,0.5073263475908744,37674.81018622845,Unemployed,0
50924.21249999874,0.13312533837574853,30429.20534150951,Self-Employed,0
55511.10560969133,0.21356883695408915,23481.5940728364,Unemployed,0
47225.351745030806,0.21576242973761156,41799.77778405515,Employed,0
21482.61656027047,0.7202048124194816,13710.724008932888,Self-Employed,0
56668.68634705901,0.04052802838260155,37792.49547603122,Employed,0
21540.804844463262,0.6910711680160357,20753.311317909876,Employed,0
31323.822639554564,0.7300195639690362,42619.683162712165,Self-Employed,0
30178.436060978493,0.17771743738698945,21445.822551069694,Employed,0
46575.21485852471,0.46333486310868877,25306.383655735186,Employed,0
30086.744884469477,0.15015977186067445,28899.959629979425,Employed,0
53850.06711857372,0.4684660607650877,26588.016847535553,Self-Employed,0
28647.485850255383,0.1438057261351107,32725.25988509863,Employed,0
19746.379921442105,0.26734336435141376,24667.15756440943,Employed,0
71399.22927641834,0.9121542392316057,49237.55381672338,Unemployed,0
49006.37313960729,0.40914659525173763,29581.835472524694,Unemployed,0
59393.86070107639,0.07968850183144804,39341.6225465794,Self-Employed,0
22884.645994824063,0.22047171956979592,21293.617964067267,Self-Employed,0
24487.653673695208,0.0,8488.188299980777,Self-Employed,0
26725.636445042743,0.4219582551551272,24757.23223243773,Self-Employed,0
24217.006014998857,0.9702038806825278,31840.835822499015,Employed,0
40655.02761892234,0.4912989461191869,43117.07614164967,Employed,0
30863.706574538242,0.4173028301120976,26001.39352798885,Self-Employed,0
49734.704400551534,0.507770145560439,38174.56144730949,Employed,0
32296.842284172028,0.1265712478274787,20903.276658710907,Employed,0
24210.53799198832,0.0,8762.659052891326,Self-Employed,0
59861.33104779893,0.18171770498159157,20652.820315154975,Unemployed,0
19942.93942603977,0.2933190363855957,31888.728065016476,Employed,0
46425.81275473034,0.46916276544720964,26345.78351388661,Unemployed,0
54266.00957223053,0.3428139543782225,22024.641590613533,Unemployed,0
50491.48559927135,0.07216414192555945,27399.55484360994,Unemployed,0
19784.03819886073,0.42596163652985697,33369.333625570674,Employed,0
39397.6583017462,0.00999624564636898,37718.21425437423,Employed,0
57967.205614097315,0.2787006755613114,30353.144576387338,Self-Employed,0
19286.571035755107,0.7999536070499743,21892.766805169264,Self-Employed,0
38047.55790873948,0.20389896265873536,37450.71882500839,Employed,0
20919.77135715379,0.7558809436520868,12972.614797479639,Self-Employed,0
19362.207154484866,0.27768065527757796,30948.244241980225,Unemployed,0
44827.937810593125,0.15632433252774003,28226.543444807507,Employed,0
44737.84864259176,0.709697615782755,50841.98893254419,Employed,0
21718.743344138595,0.2831063198233724,30606.792790508927,Employed,0
37067.45708497742,0.3475888745691445,24742.179708399646,Self-Employed,0
20583.66119223035,0.5972510468982299,41281.493599876885,Self-Employed,0
28297.585250442513,0.21916622500597968,28154.362987097298,Employed,0
55230.979027268135,0.020499760722796852,34097.854148492566,Employed,0
57854.150207272236,0.29954292332562904,22627.385512161807,Unemployed,0
36677.63045379699,0.9359572571895203,33539.966859120046,Employed,0
45442.199679360776,0.06707548703028123,28048.37725358853,Employed,0
46237.390513868755,0.2543391288963981,22778.5023334542,Employed,0
46143.439996192414,0.5115953859165884,26480.93007011005,Employed,0
36500.82913363464,0.00955218443775742,18581.323159521515,Employed,0
27155.496995860503,1.0122544220321086,24112.9068512788,Employed,0
53670.11292742053,0.21905530023381495,21627.317980977463,Unemployed,0
50146.51728946493,0.2554050251059226,28918.25904874625,Employed,0
32459.63561515178,0.17186613720542634,22927.47609760297,Employed,0
40027.00211957291,0.5891289295599308,34173.16354974325,Self-Employed,0
53023.63106865482,0.5652496402616544,40285.18497047438,Employed,0
43992.84266513022,0.6229240250555322,29636.771731484063,Employed,0
54290.09435714831,0.4930412555655535,27858.11678352405,Self-Employed,0
45763.63083375669,0.09909293202774466,29998.582560426923,Employed,0
41440.98109856654,0.04973188620297943,42466.011390958265,Self-Employed,0
52786.571413954145,0.35275354787335594,22728.480232619895,Unemployed,0
59060.06651572326,0.2615320000711016,27113.54606864602,Unemployed,0
51439.03927367058,0.3482972067472352,24883.922771423084,Employed,0
20412.551827610227,0.759505897330256,23830.9558351791,Self-Employed,0
46042.376871569315,0.6600871859036982,48841.29019002484,Employed,0
26031.793432839055,0.06105938740520404,19967.028349001837,Employed,0
23382.644429593533,0.7611566811093665,24597.165606096412,Employed,0
48943.718531752966,0.8582244921224469,43468.31673407925,Employed,0
33774.294984235385,0.25868998680904365,15124.997607601914,Unemployed,0
45256.010574284686,0.6862112830645885,49294.35377995996,Employed,0
28326.74825997336,0.3893893246428525,25127.627415156217,Self-Employed,0
42035.14957453082,0.07667766846871814,15350.283461867286,Unemployed,0
46913.51692181971,0.35282012670425894,22197.885535209232,Employed,0
45806.58054909001,0.02028145730511877,29887.643416409854,Unemployed,0
51110.770647589175,0.234830280432244,25676.977909705707,Employed,0
44143.235347313006,0.10594199246282586,33755.76318092067,Employed,0
62197.34128247589,0.23722844902279414,23377.67168282299,Employed,0
35298.56413697367,0.10550526544671379,14531.942618041421,Employed,0
38848.82366428868,0.5523643665243586,21596.368904170395,Employed,0
34576.48259918576,0.4282753912256417,21978.949166187936,Self-Employed,0
51753.828455706236,0.18230188044164145,36446.87466902964,Employed,0
59399.52997594917,0.5476163407643786,26157.75410940554,Employed,0
35117.334952857535,0.4353046402183546,30529.003113130384,Employed,0
44691.623841926885,0.06872018486313053,27531.94532303647,Employed,0
28167.39283982926,0.14446441344340114,25737.826705710762,Employed,0
37380.081748617646,0.3395073036059188,24016.69742432832,Self-Employed,0
27573.766373788058,0.5876600928602446,32074.11876117714,Employed,0
27128.780742046838,0.1502738278264006,31123.111590922483,Employed,0
46700.035269226006,0.23465168599131178,30703.91805356294,Employed,0
46808.65483232639,0.6853650600290196,48875.4183820645,Employed,0
28852.885016936165,0.43233629974750803,25301.588964855568,Self-Employed,0
38651.56598249276,0.3957588337859594,36295.4536498109,Employed,0
27607.784326017816,0.26585143858072985,28191.371193418334,Self-Employed,0
36787.42359006748,0.4249865645262891,38318.70858725427,Employed,0
45304.35384377988,0.20742260141742613,26331.75527489211,Employed,0
42568.919923542555,0.13448904927511468,29342.27191627259,Employed,0
43228.85644591914,0.08113261944416089,25228.10175667246,Unemployed,0
56500.73287671035,0.7230746998318649,39495.43624047316,Unemployed,0
44918.1192068674,0.18744425589815158,23465.109064415898,Employed,0
40193.98022188527,0.40696380570530893,37098.06833531067,Employed,0
34705.12672761579,0.5977656244066764,27817.000932012335,Employed,0
38666.864032260455,0.009841190140513788,20294.77175661539,Employed,0
33805.11594817246,0.8060103535690518,39541.263245406684,Unemployed,0
57859.02908847302,0.24966913926953574,24312.92365056306,Employed,0
49347.50418731671,0.8681119214076631,42381.383829577186,Employed,0
44895.54735476171,0.2078845677509384,27737.64802074119,Employed,0
49843.575807820635,0.049786018600141396,45929.75543977376,Employed,0
22399.99701464607,0.9067843682545328,26823.370046427503,Employed,0
23513.537181112635,0.7976279308570451,25663.3606087596,Employed,0
53121.58137550196,0.019714358280717194,32377.084133660348,Employed,0
23502.725650987744,0.9346281607742494,28123.695134274858,Employed,0
31833.38471023392,0.17615678148263894,21828.02034815664,Employed,0
22562.624670189776,0.9214803310851074,25748.340467099977,Employed,0
22013.602036848617,0.7301940247407396,13371.864423888648,Self-Employed,0
34162.02976753249,0.11135146094861613,15121.602166246425,Employed,0
22644.163418249158,0.8837457164911994,25894.156667288305,Employed,0
21827.149321699027,0.7152470245831756,19091.17275275418,Employed,0
27977.319106552237,0.7700122583212877,29267.75546991759,Self-Employed,0
54211.455948564784,0.17006502701172724,21538.747994731017,Employed,0
31531.164139932433,0.6960302271928172,41942.79310686438,Self-Employed,0
19277.540255119722,0.08690931803674977,30158.54367279135,Employed,0
39831.404987884496,0.38443069879820846,38388.5907761887,Employed,0
38881.395273302,0.0734382642683187,24766.001174778343,Employed,0
30432.222425142314,0.7883039214244878,29712.89421240667,Self-Employed,0
49217.50580074828,0.5052958681551261,38100.0217107231,Employed,0
36901.83497056194,0.010158326874829149,19138.812177933414,Employed,0
57021.362203029865,0.46702198642135256,26141.04046637907,Self-Employed,0
61359.18754541665,0.24098682914783218,23668.352422907243,Employed,0
43131.205577623485,0.07922562376713567,25038.869551246986,Unemployed,0
23448.99301578654,0.42766698437858963,5696.577795461678,Unemployed,0
52212.049635450945,0.01043741647764588,31337.35263670946,Employed,0
20124.113122724702,0.11860689258620027,30240.60729230292,Employed,0
34800.768884228855,0.38389796319886366,31050.858368738784,Employed,0
45474.05769538052,0.09864833701974042,29434.984119691315,Employed,0
20936.466925083096,0.16846762975019194,18278.657428797804,Employed,0
44264.936061844855,0.07816533309799965,24581.357727763283,Unemployed,0
19476.25649700726,0.12196594941712821,28451.797566104207,Self-Employed,0
42378.97503307483,0.4972444402616821,31761.308361301857,Employed,0
41358.34350410579,0.6060093138334397,22582.37761658682,Employed,0
30092.826207951977,0.2278670952066737,26327.944076890148,Employed,0
45094.7054744258,0.5592601977473339,15713.71726617509,Self-Employed,0
33586.90747587299,0.10478208174380645,15238.74319042391,Employed,0
41418.246864387205,0.1365888032041751,27142.76047081662,Employed,0
43720.20561013777,0.35142979660254736,22432.022742040594,Employed,0
23017.368487971176,0.0,9197.08200842784,Self-Employed,0
24492.772115377677,0.49991092964334394,37041.725983882796,Employed,0
43033.59621473044,0.36020746918954544,23695.09473198995,Employed,0
52875.7575736326,0.38897746119904225,37597.48890967922,Unemployed,0
45386.24709507928,0.2374274635308525,30523.1518080251,Employed,0
19287.634156443815,0.24564069902133037,34110.93405097501,Employed,0
38293.02036692789,0.010452964022280816,37682.02395634337,Employed,0
20286.348534239645,0.5236933880331387,41667.449935076475,Employed,0
24820.22978881633,0.13876180133834745,26196.549861522857,Self-Employed,0
42644.80387455966,0.5119487261759387,28875.730420406646,Employed,0
43583.191424701865,0.7965787807622705,45819.492926390056,Self-Employed,0
22723.135591583774,0.0,8573.400793794426,Self-Employed,0
42702.02680477965,0.514460310981059,33438.61963576214,Employed,0
30929.902776029412,0.23893527216503974,26053.099202276295,Employed,0
40338.01923192721,0.5356207401303387,24404.085980067226,Unemployed,0
20740.660486103865,0.6931512169140903,20870.64175420862,Employed,0
44976.2992590885,0.17311207560743222,27106.783478052137,Self-Employed,0
41753.65098432383,0.2636172221369644,29305.12330693158,Unemployed,0
37974.21002113338,1.0248761842380063,14683.686589377628,Employed,0
57518.13662511892,0.22889676641661544,23079.394926253768,Employed,0
19406.305736936472,0.41618666252263636,32279.735493262753,Employed,0
43609.283452199335,0.2051678279854361,27279.179237615674,Employed,0
44881.968725230065,0.5261986048628396,28897.837537344672,Employed,0
26116.39117630528,0.4782547913865048,35695.8703910684,Employed,0
43717.32698930794,0.5143583745498135,39759.481847378534,Employed,0
41470.00944580333,0.6023537336656841,33282.9303257416,Self-Employed,0
33658.87419399305,0.7776274314002026,43348.71085071516,Unemployed,0
32984.2880291628,0.7104737953023766,40629.530048691544,Self-Employed,0
60492.73731797072,0.1729150217958794,31175.679737154293,Unemployed,0
31869.092404365365,0.04808312676380001,24031.252150753484,Self-Employed,0
35487.4561859099,0.41844958544564836,41308.376246387255,Employed,0
26227.755705780986,0.5788269340249196,18384.689004620108,Employed,0
22007.004181154065,0.9340636900671038,27510.598543726286,Employed,0
43061.164251064736,0.6108107192785663,40295.71354373291,Self-Employed,0
44627.85790722297,0.18814197322872508,26796.968560092668,Self-Employed,0
50359.38340909847,0.23999864782617317,29818.161237898756,Employed,0
29890.127355671386,0.2605125061308794,23938.244945273727,Employed,0
43221.93326949942,0.5241143641604904,27046.35928698619,Employed,0
31850.05268700762,0.35424473948595386,16135.85081007766,Self-Employed,0
53708.996601627136,0.040588859718234706,27927.800162820215,Employed,0
20892.548448993668,0.26840536645175933,30002.670183562688,Unemployed,0
43625.987040383894,0.5063561901168045,43203.18226202429,Employed,0
25778.730948893248,0.7846214204376911,46142.69228344079,Self-Employed,0
32656.857995825154,0.052008714605849056,24103.814308155987,Self-Employed,0
36588.69107234714,0.434131369160259,32639.299587145975,Employed,0
19264.16753770788,0.5624825392408368,39228.05467951736,Self-Employed,0
37680.686005699485,0.41880745265022234,30979.46307497371,Employed,0
46912.920184109935,0.22852260649036443,32170.275795661568,Employed,0
60434.35145588998,0.2836613771431112,21060.728829512707,Unemployed,0
35795.14049649968,0.0726850619006979,25944.74221941641,Employed,0
32357.11247215814,0.29202240416777664,33848.30767054211,Employed,0
53038.636371289744,0.7512206647805824,36892.37088644111,Employed,0
34928.058761087435,0.16689357439653094,17924.14166249197,Employed,0
47455.63269382624,0.7443972843093988,24461.955762153822,Unemployed,0
57267.893437611114,0.3304450433448985,36751.46415938876,Self-Employed,0
30814.357108816268,0.26123890071911676,49306.99745971177,Employed,0
47935.25655120768,0.12478080748577455,29476.085332079103,Self-Employed,0
52538.42877305019,0.5410855044285147,35705.06490643537,Unemployed,0
40226.190908396624,0.11411491892705654,24753.522422408623,Employed,0
42181.54567682634,0.6340340195042944,22879.544951342166,Employed,0
24764.040176617436,0.51407677109349,37604.03118936331,Employed,0
28131.758609007997,0.8896666261031209,22801.532059482834,Unemployed,0
51490.67450815759,0.20927049194056496,23224.916470547392,Unemployed,0
41902.150425148706,0.9484140152943851,38944.11685640242,Employed,0
19023.02788631999,0.5757035052419527,24426.59042053268,Self-Employed,0
42490.53111627738,0.4680738959055682,29376.424995817797,Employed,0
36925.418711685044,0.010249771090084079,19769.5524971392,Employed,0
56120.24644139988,0.17453033979801916,21539.09015348025,Employed,0
32900.289841958656,0.17196551578714425,17129.327663679655,Employed,0
50288.78691059341,0.23914486130518028,42088.206832533026,Employed,0
24488.94875678205,0.5105169456297646,24461.706118931368,Employed,0
43555.50609201525,0.48958158165564547,28368.899139161276,Employed,0
46372.46913845933,0.20905131691579246,26515.648392748266,Employed,0
40126.27199997377,0.9950844729026463,15280.320377450636,Employed,0
29726.761222988163,0.5826722632109584,42565.69502742017,Employed,0
19752.754348167542,0.3634980771710867,34387.1250333021,Employed,0
44991.256313407364,0.5323035554021347,27381.14126610094,Employed,0
54834.103519356686,0.1779547842273695,21575.177251467936,Unemployed,0
36998.84040150883,0.43949457740805226,37941.836855080146,Employed,0
29141.416153078946,0.14964811598575029,30237.166575370888,Employed,0
25655.77171346035,0.6228402254828965,34965.068428972336,Employed,0
32122.544700281047,0.047641108965540004,23831.249312439413,Self-Employed,0
43427.370855221685,0.3052994829472359,22486.91254354022,Employed,0
46037.60608595758,0.2270552022279365,30472.390300220868,Employed,0
37313.474216899245,0.37619660296631247,30876.38837717191,Employed,0
65831.58392270558,0.12585442639535513,22755.866628980628,Self-Employed,0
32063.067153155935,0.7002487337543316,40833.09868166488,Self-Employed,0
31985.34413395552,0.010120783345050028,23388.35851563853,Employed,0
45220.48011551153,0.12008251661429024,28496.490681823776,Self-Employed,0
42594.26728778362,0.0666682432211416,27344.27530941953,Employed,0
22979.614218016806,0.14282923526126623,25884.210936206196,Self-Employed,0
42833.130151256286,0.01963635498862934,31271.984292521916,Employed,0
25396.056038458944,0.24694645968395534,13037.539454660187,Employed,0
65978.13135141777,0.1757912827706917,36314.976689605726,Employed,0
42371.64571553335,0.6233698495187008,41863.04777113641,Self-Employed,0
58500.121423423225,0.047604380727240866,38273.95548746641,Employed,0
36228.897733344456,0.06805832069023801,25882.03474868473,Employed,0
19703.88162244651,0.25778222888193164,31749.207787360272,Employed,0
62068.8880771838,0.5742934864470229,25978.96481810461,Employed,0
22705.337775838754,0.42228009771631353,5932.192837538382,Unemployed,0
25601.396736836257,0.11510349004873272,31302.97389366207,Unemployed,0
45272.80039699992,0.10864962218466663,31435.115118226273,Employed,0
55383.78754106047,0.23760661921485735,26105.580950075782,Employed,0
41534.65451604185,0.10025190425842498,28610.012917100088,Self-Employed,0
20330.569583434495,0.21502620987169033,29969.469315239206,Unemployed,0
47843.28255759903,0.12498529716950782,29823.9971801914,Self-Employed,0
19545.203506650774,0.06226271241163849,10462.184070447069,Employed,0
41380.00628179942,0.07732626732182098,15585.65945250591,Unemployed,0
61109.12879514121,0.5242316284416851,39149.57191567423,Unemployed,0
22416.776257958332,0.21561393215453806,20453.882612025165,Self-Employed,0
31085.029106670143,0.2681838703131704,50426.042334410165,Employed,0
31303.14686190012,0.3763520454973447,16287.890269395042,Self-Employed,0
30949.430233533953,0.26129941566551146,30099.533072225586,Employed,0
20965.398466968556,0.7636131798319787,21961.05337843312,Self-Employed,0
26713.777167898694,0.4227167945715036,25663.981218723547,Self-Employed,0
33241.643723451365,0.3341766253560471,21251.869226706654,Self-Employed,0
39104.01242718131,0.2720845458466121,37389.38360712419,Employed,0
31545.475247576713,0.009950358423766199,23424.569532587513,Employed,0
51104.02532689866,0.05054556220973143,46205.91446977502,Employed,0
60417.689394370675,0.5421103200464416,27592.384923263166,Employed,0
64092.988553723444,0.07691305391613579,39449.69305972737,Self-Employed,0
31260.177604073506,0.6860066738867153,42000.80188359877,Self-Employed,0
34907.48041973991,0.16266366856780645,23774.801603320248,Employed,0
51459.57451991962,0.13286644014126367,28583.95797412191,Self-Employed,0
49276.718525835066,0.5166045068033872,38229.82971468901,Employed,0
38336.716898957515,0.5568247399588191,25435.313067659437,Unemployed,0
26997.884790480068,0.5983996891350623,32349.339724622594,Employed,0
45463.832810959466,0.5833221328248878,30042.00421854269,Employed,0
54680.77165767438,0.9221290408450753,24408.30924849755,Self-Employed,0
25231.025237802263,0.3997678452147724,22044.056378261877,Unemployed,0
54771.572549409786,0.7814314592165841,32018.645194998935,Unemployed,0
59654.15560500429,0.29112482013629476,39061.800771217786,Employed,0
40736.49573923769,0.4720093007369949,31699.298364091046,Employed,0
45399.59428041426,0.5605018496602464,20237.558923767865,Employed,0
46021.683972465355,0.5337445144004125,14646.51630341874,Self-Employed,0
31460.508915607435,0.16353506277380017,22242.206544713074,Employed,0
35808.657988028564,0.17560742129887946,17929.0009512825,Employed,0
23974.943549645774,0.4757856162316004,38341.73331800839,Employed,0
79778.67985027582,0.29746468700603024,38118.61933259167,Self-Employed,0
57977.42271057862,0.16624862694886275,28820.91326337854,Unemployed,0
62962.07696642593,0.5324394891826223,38446.587702436664,Unemployed,0
32414.99609681721,0.010499993409154288,23418.316611811097,Employed,0
45403.14717642529,0.8468074878208165,23335.478884231146,Self-Employed,0
62743.39978351317,1.0316479138704153,29690.511529909658,Employed,0
40125.71735718594,0.01909980679833946,32861.622323420095,Employed,0
39482.79025674519,0.009721961061699558,40159.747200769234,Employed,0
31492.678628028094,0.010390061955934135,24900.2198121491,Employed,0
30456.443023281816,0.09435495388465086,34567.39483682082,Employed,0
57164.61659261087,0.3610068067191332,41627.6992499216,Employed,0
55128.65145181304,0.3336239540898243,33769.89432004774,Employed,0
50594.81546454971,0.8423774118890099,40923.568549445954,Employed,0
41131.466670770984,0.06844202953452358,26574.747039200356,Employed,0
38305.26757586316,0.010255054452784818,26214.974533454817,Employed,0
37394.049545379516,0.9759408986009627,33132.21285568732,Employed,0
33822.62238387161,0.07029233111998454,39933.55019586571,Employed,0
30316.778011238803,0.3997151108324794,25635.235180052812,Self-Employed,0
59483.13703892458,0.08638134981116696,30249.249549189608,Employed,0
31469.028463876755,0.16464970219302166,34597.61099458466,Self-Employed,0
41329.4576912894,0.9034986773787212,35787.24906136071,Employed,0
39485.29370464874,0.25965306755470097,32882.541201548665,Self-Employed,0
23391.411285823557,0.41378351650960904,5845.199060579734,Unemployed,0
37346.15025863518,0.10508475615713586,9940.97191665769,Self-Employed,0
50690.22916432978,0.8208295833546442,33348.94500016187,Employed,0
42207.93228927752,0.46930395691555915,32685.956733107225,Employed,0
35310.773423149134,0.45214800609750744,23138.204616370975,Self-Employed,0
54909.56327916936,0.5584865008779576,26342.71604060718,Employed,0
55628.90734548083,0.1719629334547196,21337.35944975677,Employed,0
41065.23574180548,0.27405222818872454,31664.934906021885,Self-Employed,0
58328.9790094606,0.30447643166402666,40410.770445758724,Employed,0
29699.174235703416,0.3745854804023821,22651.61010827859,Employed,0
51928.27463088688,0.7536677304546111,35912.69165969903,Employed,0
33988.71513490447,0.9219762453657983,40716.25724874119,Employed,0
52321.40964409002,0.4622535589648997,27436.44923102592,Self-Employed,0
19161.84135595885,0.24077034126638666,34478.80500844847,Employed,0
28717.402690857678,0.07814400975335727,18682.277228222225,Employed,0
47472.977285950255,0.17651021799235408,25859.658063305043,Self-Employed,0
35256.62452410083,0.25804997050542305,15359.635894508963,Unemployed,0
36894.46447149558,0.9027228286800187,51676.86605642226,Employed,0
42103.304424802045,0.19143794426875219,21783.00701873036,Employed,0
52179.66670882588,0.38725064104352164,26830.879303014222,Self-Employed,0
62055.82651495766,0.049418666058805516,36516.333342678954,Employed,0
28040.99896902752,0.07832355225727243,18567.31567024601,Employed,0
52346.988462630536,0.04822231226565867,43821.83014439634,Employed,0
65238.744639226104,0.12711384182015975,23150.69928613327,Self-Employed,0
41341.07704667567,0.18210513441605652,20545.210307142348,Employed,0
24590.564192557613,0.5095367049718913,35920.740061721095,Employed,0
52038.77753313372,0.8236739607551616,40995.86487414235,Employed,0
53241.53748311464,0.6030274016949363,42171.73372420281,Employed,0
28552.49692240282,0.901629723517308,24193.515256058232,Unemployed,0
27762.24970296663,0.41211568318444125,25488.45378501707,Employed,0
23086.066214238628,0.42923501864373154,6168.775144128052,Unemployed,0
52348.64535698333,0.14596913780324208,34441.9901907782,Unemployed,0
61839.19172992533,0.2329400748467221,23779.456822754746,Employed,0
32152.13194548339,0.7823119009827647,41667.85972999121,Unemployed,0
20871.93283699133,0.287208332045496,26970.21508339122,Self-Employed,0
19047.744342727565,0.2747076781028595,30185.956608312106,Unemployed,0
58139.56872701182,0.28155140556500863,22941.303524647385,Unemployed,0
47616.401238089915,0.34314028091699056,24976.97855241858,Employed,0
32471.83058541915,0.17144715871267827,23336.675727150425,Employed,0
54669.02004344142,0.020308867545414156,33991.70931967122,Employed,0
51815.71509766668,0.0677550165462076,26084.16153227608,Unemployed,0
35007.25599673487,0.2464875736036436,19726.97140022152,Employed,0
48791.18720596524,0.5680787273204492,38277.854006418485,Employed,0
28831.46476423953,0.15603337781336038,31575.0929414286,Employed,0
41719.57638102139,0.9225990176371536,30978.536576052815,Unemployed,0
19912.613170070104,0.340492523696654,34160.8308014808,Employed,0
24549.135832540265,0.6401787515365541,33531.45406204374,Employed,0
19729.908051981645,0.43027350557249405,9841.963520736526,Unemployed,0
55604.95336561681,0.20911585419017079,23210.77546383575,Unemployed,0
21165.916949611965,0.19955300376140922,20402.43718848407,Self-Employed,0
45511.72696562611,0.29052602986719245,32457.676563444737,Unemployed,0
46955.24168107271,0.13607644663140175,29071.33413043243,Self-Employed,0
50294.954587434295,0.5535531758889083,23382.210148924183,Employed,0
41980.54341536483,0.3027542914553715,31952.41992996554,Unemployed,0
39756.26939042514,0.550101797898823,13211.289029331398,Self-Employed,0
32626.167604395756,0.40738276469214457,31918.156225417977,Employed,0
26470.968026763407,0.3826294009883433,22555.9207792939,Unemployed,0
41355.78305419666,0.07085878163506876,28487.042588859116,Employed,0
24404.64205524582,0.5748045080544277,17691.440486830816,Employed,0
31371.307092644438,0.12431308149566345,21506.377328366103,Employed,0
32414.041939279596,0.8774767413448099,29791.325182846947,Employed,0
30232.61126126343,0.010319485433777621,17926.696565285216,Unemployed,0
40368.50110861753,0.8769035294624568,36805.426987231076,Employed,0
52029.382418498186,0.24738143700926443,29814.38099708445,Employed,0
54249.5267816556,0.5265712462468444,33208.15747601442,Unemployed,0
45060.7195826459,0.5230893413569636,28800.428163081062,Employed,0
53307.04605518532,0.2309956765109728,26010.17303447699,Employed,0
49792.46319536219,0.8127136505392585,42276.20217998473,Employed,0
32799.53263197852,0.839112421229383,40387.529372715384,Unemployed,0
22728.989092860465,0.1463982970114585,25414.73569158742,Self-Employed,0
27866.52971424893,0.4100946088875664,24639.16479581812,Self-Employed,0
20985.202076341422,0.09340513098529167,30133.86065204471,Employed,0
38794.15102191412,0.9890875053876371,14797.697666733327,Employed,0
52155.983251788886,0.02075113964332967,32268.824696991214,Employed,0
23078.169414866137,0.47827327004723685,6868.0018449176,Employed,0
46599.8194671067,0.11344366119957994,32590.01572758492,Employed,0
30929.691575472752,0.12367451558045596,21312.21395910671,Employed,0
68606.57884371925,0.16565679857244067,37376.06813678555,Employed,0
47807.553812021884,0.07187259859174472,28017.03169980048,Employed,0
61511.89303404677,0.7138546769583052,39182.25152162428,Self-Employed,0
31323.879613621568,0.12492650925140267,22124.522367597325,Employed,0
35030.6447902627,0.11393453043765228,14302.971208420253,Employed,0
46248.93025043698,0.3654963132160428,29561.716999713524,Employed,0
52923.86373226981,0.5055878611786432,33704.02004659356,Unemployed,0
28502.401163526138,0.08282875746901952,19519.36072737865,Employed,0
46014.55103451419,0.20528267224997046,26726.262759464007,Employed,0
37305.487212985725,0.10657581333061196,9797.096645115647,Self-Employed,0
23252.305143580546,0.2721090429705923,36242.73013370629,Self-Employed,0
49029.713363959134,0.22848285622442968,44460.40195646949,Employed,0
63176.36971798621,0.12858200361440011,23262.42155850915,Self-Employed,0
24087.46084557746,0.7300215145126737,25790.152613180016,Employed,0
40276.114810821135,0.5043326092406551,32141.514471194354,Employed,0
40351.54866978348,0.2635075280007685,32033.460271805394,Self-Employed,0
45335.80486507921,0.5220191816544243,26757.000356423345,Employed,0
42707.11730477664,0.06174136650882224,18844.475404754307,Self-Employed,0
49226.65925970892,0.5013068855064838,41153.3115411638,Employed,0
24548.056141043064,0.14454461998729398,26509.084596946836,Self-Employed,0
43724.300566787344,0.5020956922347382,34457.41081278938,Employed,0
33251.67181366737,0.8421817032298183,45914.63534115006,Employed,0
20350.162783649266,0.24839507759824936,32299.708818422958,Employed,0
20087.152259743998,0.7173900881706666,10624.586044451195,Unemployed,0
29998.352802576508,0.5973825435899576,45433.88579492257,Employed,0
58301.059717770215,0.2511071078906571,27090.287475197605,Unemployed,0
29234.960227870015,0.2550734180764844,30664.615644379257,Employed,0
64765.06386858245,0.13256329217195512,22932.316498867098,Self-Employed,0
29536.662500306214,0.0935753556422586,35283.322196414636,Employed,0
63579.88577627767,0.17282116402259745,30668.873576498325,Employed,0
