ID,Age,Gender,Marital Status,Income Level,Purchase History,Coverage,Premium,Education Level,Geographic Information,Occupation,Behavioral Data,Interactions with Customer Service,Insurance Products Owned,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Cluster
2396,54,Male,Single,8143.834009,8/27/2023,28482.4,35.989,Master's Degree,Madhya Pradesh,Artist,policy4,In-Person,policy5,Family,Email,Email,Morning,French,4
3157,41,Male,Divorced,10061.7086,3/19/2023,14674.1,27.279,High School Diploma,Tripura,Entrepreneur,policy3,Phone,policy2,Family,Text,Email,Afternoon,French,4
2857,38,Male,Divorced,5687.1696,12/12/2021,31207,52.874,Associate Degree,Kerala,Doctor,policy3,Chat,policy2,Group,Mail,In-Person Meeting,Anytime,French,4
2138,42,Male,Divorced,10071.11172,5/3/2023,39885.7,95.162,Master's Degree,Meghalaya,Engineer,policy3,Chat,policy4,Business,In-Person Meeting,Text,Afternoon,German,4
3151,27,Female,Divorced,9681.962873,1/3/2024,25570.4,53.328,Doctorate,Haryana,Engineer,policy5,In-Person,policy2,Group,In-Person Meeting,In-Person Meeting,Evening,English,4
3069,29,Male,Divorced,3908.497321,7/22/2021,21980.9,37.777,Doctorate,Lakshadweep,Entrepreneur,policy1,Phone,policy1,Business,In-Person Meeting,Email,Anytime,German,4
1450,24,Male,Divorced,10769.6145,9/9/2023,18509.1,33.091,Associate Degree,Tamil Nadu,Lawyer,policy3,Chat,policy2,Business,In-Person Meeting,Text,Morning,Mandarin,4
2831,48,Female,Divorced,7041.882942,7/23/2022,10994.9,17.87,Master's Degree,Jharkhand,Doctor,policy2,Mobile App,policy5,Group,Mail,Mail,Weekends,Spanish,4
979,39,Female,Single,9199.183306,4/8/2021,37097.4,68.814,Doctorate,Jharkhand,Teacher,policy3,In-Person,policy5,Group,Phone,Text,Evening,Spanish,4
686,44,Male,Divorced,6203.018368,7/29/2022,20923.6,60.08,Associate Degree,Tripura,Engineer,policy5,Mobile App,policy2,Business,Text,Text,Morning,French,4
2285,33,Male,Married,7932.909417,1/5/2022,40878,133.83,Bachelor's Degree,Meghalaya,Teacher,policy3,Email,policy2,Family,In-Person Meeting,Email,Weekends,Spanish,4
1991,47,Female,Single,7581.650275,11/12/2022,10848.1,47.582,Bachelor's Degree,West Bengal,Lawyer,policy1,Mobile App,policy1,Family,Mail,Phone,Evening,German,4
2717,33,Female,Single,9428.367312,5/1/2021,40785.1,176.197,Associate Degree,Sikkim,Lawyer,policy5,In-Person,policy2,Business,Mail,Mail,Morning,Spanish,4
2337,39,Male,Divorced,9722.465182,2/26/2024,19261.7,90.071,High School Diploma,Andaman and Nicobar Islands,Teacher,policy1,Chat,policy1,Family,Text,Phone,Anytime,German,4
3375,45,Male,Separated,9885.468633,7/1/2022,44297.7,156.842,Doctorate,Mizoram,Engineer,policy2,Mobile App,policy2,Individual,Phone,Mail,Morning,French,4
1687,37,Female,Single,8285.405004,5/14/2021,46137.3,103.947,High School Diploma,Telangana,Entrepreneur,policy1,Email,policy2,Family,Text,In-Person Meeting,Evening,French,4
2339,46,Male,Separated,8644.012556,2/14/2023,26687.7,53.744,Associate Degree,Andaman and Nicobar Islands,Entrepreneur,policy5,Phone,policy2,Individual,Text,In-Person Meeting,Afternoon,Mandarin,4
2225,27,Male,Single,7320.400378,2/17/2021,45269.2,216.028,Master's Degree,Sikkim,Doctor,policy2,Mobile App,policy2,Group,Text,In-Person Meeting,Evening,Mandarin,4
2106,26,Male,Divorced,8903.046999,12/28/2021,22794.6,88.048,Master's Degree,Nagaland,Salesperson,policy2,In-Person,policy2,Family,Text,Email,Anytime,English,4
1849,50,Female,Single,6054.922764,3/3/2024,44751.8,67.271,High School Diploma,Nagaland,Doctor,policy5,Mobile App,policy4,Family,Text,In-Person Meeting,Morning,Spanish,4
1715,40,Male,Divorced,7393.850827,6/18/2021,38302.4,99.224,Master's Degree,Karnataka,Salesperson,policy1,Chat,policy5,Individual,Email,In-Person Meeting,Anytime,German,4
568,34,Male,Divorced,6930.678547,2/17/2021,41575,65.736,Associate Degree,Delhi,Artist,policy2,Phone,policy2,Business,Email,Phone,Morning,Mandarin,4
1461,44,Female,Single,4441.969209,1/2/2023,28174.9,109.817,Bachelor's Degree,Uttar Pradesh,Entrepreneur,policy4,Mobile App,policy5,Individual,Email,Email,Anytime,German,4
607,37,Female,Divorced,11879.47921,2/13/2022,32349.5,92.876,Doctorate,Uttarakhand,Salesperson,policy3,Chat,policy3,Family,Phone,Phone,Morning,French,4
3416,38,Female,Single,9220.624094,5/30/2021,30439.4,114.044,Doctorate,Puducherry,Teacher,policy2,Email,policy1,Family,Text,Text,Morning,Mandarin,4
433,50,Female,Single,7168.117508,3/20/2023,41659,150.022,Associate Degree,Uttar Pradesh,Manager,policy1,Email,policy5,Group,Email,Mail,Morning,Mandarin,4
767,41,Male,Single,6136.120417,11/2/2020,15992,31.712,Associate Degree,Lakshadweep,Teacher,policy4,Mobile App,policy1,Group,Email,Email,Weekends,Mandarin,4
1459,41,Male,Divorced,6550.856895,2/6/2023,37887.3,131.764,Associate Degree,Haryana,Doctor,policy2,Phone,policy3,Family,Mail,Phone,Afternoon,German,4
2610,37,Male,Divorced,4317.143552,12/19/2022,48642.1,169.808,Bachelor's Degree,Karnataka,Nurse,policy2,Phone,policy2,Group,In-Person Meeting,Email,Evening,German,4
518,61,Male,Single,6889.29786,9/10/2022,39382.2,47.144,Master's Degree,Arunachal Pradesh,Nurse,policy5,In-Person,policy2,Individual,Email,Email,Weekends,English,4
3137,42,Male,Single,6177.390385,8/5/2021,31044,103.591,Doctorate,Gujarat,Artist,policy3,Mobile App,policy2,Group,Text,In-Person Meeting,Weekends,English,4
1165,50,Female,Single,7811.755903,12/7/2021,30964.2,47.84,Associate Degree,Tamil Nadu,Nurse,policy1,Phone,policy1,Family,In-Person Meeting,Email,Afternoon,French,4
975,37,Male,Separated,4757.082252,4/10/2021,37847.7,38.721,Associate Degree,Assam,Entrepreneur,policy5,Mobile App,policy4,Group,In-Person Meeting,Phone,Weekends,French,4
750,33,Male,Separated,8778.519819,2/16/2023,41446.4,188.169,Bachelor's Degree,Uttarakhand,Entrepreneur,policy4,Email,policy4,Individual,In-Person Meeting,Phone,Morning,English,4
768,50,Male,Divorced,8072.126953,2/24/2024,31321.8,88.618,Master's Degree,Goa,Artist,policy5,Mobile App,policy5,Business,Text,Mail,Morning,German,4
1683,44,Male,Divorced,7704.021053,2/16/2023,10649.4,48.964,Doctorate,Haryana,Engineer,policy2,Mobile App,policy5,Business,Text,Mail,Afternoon,French,4
190,53,Male,Divorced,9340.119858,6/28/2021,15350.9,40.591,Doctorate,Andhra Pradesh,Artist,policy1,In-Person,policy1,Group,Mail,Phone,Morning,French,4
1120,30,Male,Single,8695.738294,5/13/2022,47747.9,90.329,Bachelor's Degree,Assam,Entrepreneur,policy1,Phone,policy3,Family,Text,Email,Afternoon,German,4
2271,40,Male,Single,9185.960161,11/9/2021,23522.1,97.69,Associate Degree,Uttar Pradesh,Salesperson,policy5,Chat,policy2,Group,In-Person Meeting,Text,Morning,Spanish,4
2701,44,Female,Separated,5191.215625,7/24/2023,32197.8,54.234,High School Diploma,Gujarat,Manager,policy4,In-Person,policy4,Group,Mail,Text,Morning,English,4
918,42,Male,Single,7633.921105,6/9/2023,10029.8,15.107,Associate Degree,Arunachal Pradesh,Engineer,policy1,In-Person,policy3,Business,Email,Text,Weekends,Spanish,4
1742,47,Male,Separated,7029.099623,9/12/2021,24282.8,119.517,Associate Degree,West Bengal,Nurse,policy2,Chat,policy1,Group,In-Person Meeting,In-Person Meeting,Weekends,French,4
2307,31,Male,Separated,10785.12085,7/17/2022,49840,56.384,Doctorate,Bihar,Engineer,policy4,Chat,policy3,Family,Phone,In-Person Meeting,Anytime,French,4
639,50,Male,Single,8536.857665,11/23/2022,29584,30.024,High School Diploma,Assam,Salesperson,policy3,Chat,policy4,Business,Email,Mail,Evening,German,4
3373,45,Male,Single,6808.042372,11/14/2022,10688.8,16.462,Master's Degree,Chhattisgarh,Doctor,policy4,Mobile App,policy1,Business,Phone,Phone,Weekends,French,4
2286,45,Female,Single,9829.536476,8/28/2021,5472.2,17.586,Doctorate,Tamil Nadu,Engineer,policy3,In-Person,policy5,Business,Phone,Mail,Weekends,German,4
1466,47,Male,Single,10028.90951,5/6/2023,9147.6,16.602,Associate Degree,Andaman and Nicobar Islands,Engineer,policy3,Chat,policy1,Business,Mail,Text,Morning,German,4
302,41,Male,Divorced,5904.422514,9/24/2023,39205.9,158.831,High School Diploma,Nagaland,Lawyer,policy2,In-Person,policy1,Business,Email,Phone,Afternoon,English,4
1238,40,Male,Separated,2505.245238,11/23/2022,9007.7,40.483,Bachelor's Degree,Chhattisgarh,Engineer,policy5,In-Person,policy1,Family,Mail,Phone,Afternoon,French,4
2763,40,Male,Separated,6745.709071,2/19/2024,38145,138.959,Doctorate,Manipur,Lawyer,policy3,Email,policy1,Group,Email,Text,Anytime,French,4
86,42,Female,Single,7446.922845,10/20/2023,13106,23.202,High School Diploma,Gujarat,Artist,policy4,Mobile App,policy4,Family,In-Person Meeting,Mail,Morning,French,4
2192,53,Male,Divorced,9330.389167,8/11/2022,48859.8,143.92,Associate Degree,Arunachal Pradesh,Entrepreneur,policy5,Mobile App,policy3,Business,Email,Phone,Anytime,German,4
2826,46,Female,Single,5882.000652,7/22/2022,15993.5,48.177,Associate Degree,Andhra Pradesh,Entrepreneur,policy2,Chat,policy2,Family,Email,Phone,Afternoon,Spanish,4
2486,42,Female,Divorced,7997.926056,4/29/2023,14621.3,51.415,Doctorate,Arunachal Pradesh,Engineer,policy4,Mobile App,policy5,Business,Mail,In-Person Meeting,Morning,English,4
43,29,Male,Divorced,9443.162791,5/18/2021,25189.1,59.242,Associate Degree,Tamil Nadu,Lawyer,policy1,Chat,policy2,Family,Phone,In-Person Meeting,Morning,French,4
1857,33,Male,Divorced,9561.202131,10/25/2020,18631.3,52.031,Bachelor's Degree,Haryana,Nurse,policy5,Email,policy2,Business,Text,Phone,Evening,French,4
1020,26,Male,Divorced,9310.318028,8/21/2022,12532,13.515,Doctorate,Andaman and Nicobar Islands,Doctor,policy5,Chat,policy2,Group,Phone,In-Person Meeting,Morning,Mandarin,4
916,38,Male,Single,8823.202433,3/7/2024,44842.2,55.617,High School Diploma,Jharkhand,Salesperson,policy1,Email,policy2,Individual,In-Person Meeting,Mail,Morning,Mandarin,4
41,34,Male,Single,6285.503942,9/18/2022,27203.6,117.325,Doctorate,Madhya Pradesh,Engineer,policy1,In-Person,policy2,Family,Text,Mail,Weekends,French,4
1820,48,Male,Divorced,7036.558229,1/1/2023,42570.5,61.973,Bachelor's Degree,Jharkhand,Salesperson,policy1,Email,policy2,Business,Phone,Text,Afternoon,French,4
463,36,Female,Divorced,8662.090955,6/16/2023,44277.6,66.144,Associate Degree,Haryana,Entrepreneur,policy5,Chat,policy1,Group,Text,In-Person Meeting,Afternoon,English,4
209,41,Female,Separated,5648.409346,1/1/2021,5091.6,24.382,Associate Degree,Uttarakhand,Salesperson,policy1,Phone,policy4,Group,Mail,Email,Morning,German,4
770,50,Male,Single,7100.100899,1/30/2024,8871.2,36.165,Associate Degree,Sikkim,Entrepreneur,policy1,Mobile App,policy1,Family,Text,Phone,Morning,Spanish,4
2226,43,Male,Divorced,5834.251431,3/25/2023,5450.7,12.783,Master's Degree,Mizoram,Manager,policy1,Phone,policy1,Group,Phone,Mail,Afternoon,French,4
3209,39,Male,Single,7986.49195,12/2/2023,44147.9,190.217,High School Diploma,Delhi,Nurse,policy5,Email,policy1,Business,Email,Phone,Evening,French,4
80,47,Male,Single,7764.635856,10/17/2020,7269.4,23.3,Bachelor's Degree,Dadra and Nagar Haveli,Engineer,policy3,Mobile App,policy2,Family,Text,Mail,Weekends,English,4
6,40,Male,Single,8911.139657,1/11/2022,33274.5,61.13,Bachelor's Degree,Chandigarh,Entrepreneur,policy3,In-Person,policy2,Business,Email,Mail,Anytime,Mandarin,4
978,45,Male,Divorced,4483.499455,6/5/2023,17236.6,28.096,High School Diploma,Meghalaya,Manager,policy1,Chat,policy1,Business,In-Person Meeting,In-Person Meeting,Weekends,German,4
2628,26,Female,Divorced,6904.373836,7/28/2022,42754.4,208.312,High School Diploma,Madhya Pradesh,Artist,policy4,Chat,policy3,Business,Phone,Phone,Afternoon,English,4
1383,42,Male,Divorced,9503.201736,11/7/2021,14470.2,37.128,Bachelor's Degree,Kerala,Teacher,policy1,Email,policy4,Family,Email,Mail,Morning,Mandarin,4
131,28,Male,Single,5790.882631,3/25/2024,48865.5,123.528,Bachelor's Degree,Kerala,Salesperson,policy5,Chat,policy2,Group,Mail,Text,Afternoon,English,4
1427,53,Male,Divorced,9105.817664,4/10/2023,40163.7,137.523,Associate Degree,Karnataka,Entrepreneur,policy2,In-Person,policy5,Individual,Email,In-Person Meeting,Anytime,Spanish,4
2199,43,Male,Single,9952.507226,8/29/2020,36177.6,159.753,High School Diploma,Dadra and Nagar Haveli,Manager,policy3,Chat,policy4,Family,Phone,Mail,Morning,English,4
2733,39,Male,Divorced,8562.484228,3/20/2023,42485.7,90.398,Doctorate,Maharashtra,Doctor,policy3,Email,policy5,Family,Mail,Mail,Morning,Mandarin,4
2868,37,Male,Single,6189.68971,9/24/2021,17681.2,54.423,High School Diploma,Uttarakhand,Engineer,policy1,Chat,policy1,Business,Email,Email,Morning,French,4
3233,38,Male,Separated,10284.95131,6/11/2023,18517.4,64.086,Doctorate,Goa,Entrepreneur,policy3,Phone,policy4,Group,Mail,Phone,Weekends,French,4
1369,35,Female,Divorced,5373.595198,5/2/2022,16130.1,49.733,Associate Degree,Gujarat,Salesperson,policy2,Chat,policy4,Group,Mail,In-Person Meeting,Anytime,French,4
1707,48,Male,Divorced,8074.461126,2/17/2022,17318.2,54.728,Associate Degree,Delhi,Entrepreneur,policy5,In-Person,policy3,Group,Text,Text,Morning,German,4
184,44,Male,Separated,9298.668066,4/12/2022,37839.3,89.675,Doctorate,Kerala,Lawyer,policy4,Phone,policy2,Business,Mail,Phone,Weekends,Mandarin,4
1858,30,Female,Divorced,10358.20059,2/5/2022,9570.8,10.418,Associate Degree,Arunachal Pradesh,Lawyer,policy3,Chat,policy1,Group,Text,In-Person Meeting,Morning,English,4
1909,33,Male,Single,5606.43467,8/9/2022,22391.7,67.275,Bachelor's Degree,Andhra Pradesh,Lawyer,policy5,Email,policy5,Group,In-Person Meeting,Text,Morning,English,4
3349,32,Female,Divorced,9449.500594,1/4/2024,46210.6,227.08,Bachelor's Degree,Tamil Nadu,Salesperson,policy3,In-Person,policy2,Family,Phone,Text,Afternoon,English,4
2063,36,Male,Separated,7993.183507,10/28/2022,30925.2,107.415,Master's Degree,Lakshadweep,Salesperson,policy1,Chat,policy5,Business,Email,In-Person Meeting,Evening,French,4
2064,33,Male,Divorced,6975.523108,12/26/2021,44398.1,158.56,Associate Degree,Chandigarh,Artist,policy3,In-Person,policy1,Family,Mail,Email,Morning,Spanish,4
2101,50,Male,Married,7653.730819,3/24/2024,43185.6,107.353,Bachelor's Degree,Karnataka,Salesperson,policy5,In-Person,policy2,Family,Phone,Mail,Afternoon,Spanish,4
1317,32,Female,Single,9676.537276,11/26/2020,48191.5,181.877,Doctorate,Punjab,Lawyer,policy3,In-Person,policy5,Business,Mail,Email,Afternoon,French,4
3434,39,Male,Divorced,6177.34477,3/30/2023,27874.8,84.71,Doctorate,Kerala,Salesperson,policy2,Mobile App,policy2,Individual,In-Person Meeting,In-Person Meeting,Morning,Mandarin,4
780,45,Male,Divorced,7502.336559,1/25/2024,17193.7,39.58,Associate Degree,Goa,Artist,policy5,Phone,policy3,Family,Email,Phone,Morning,German,4
2204,46,Female,Separated,7438.471101,4/8/2021,13419.3,13.653,High School Diploma,Gujarat,Entrepreneur,policy2,Phone,policy3,Group,In-Person Meeting,In-Person Meeting,Evening,French,4
1531,28,Male,Divorced,7825.0423,2/5/2021,35136.4,94.869,Associate Degree,Chhattisgarh,Entrepreneur,policy2,Phone,policy5,Group,In-Person Meeting,Text,Weekends,German,4
991,50,Male,Separated,5496.986849,6/17/2022,18193.7,71.518,Master's Degree,Chandigarh,Manager,policy2,Email,policy5,Business,Mail,Phone,Anytime,English,4
1467,43,Male,Single,11958.08322,2/17/2023,18661.1,83.149,High School Diploma,Uttarakhand,Doctor,policy5,Chat,policy2,Business,Text,In-Person Meeting,Anytime,French,4
735,29,Male,Single,9617.364506,11/16/2023,23784,91.205,Master's Degree,Meghalaya,Doctor,policy5,Chat,policy3,Family,Phone,Mail,Anytime,French,4
1067,33,Male,Single,9108.14792,3/17/2022,31338.9,59.072,High School Diploma,Lakshadweep,Engineer,policy2,In-Person,policy1,Group,In-Person Meeting,Phone,Morning,English,4
1549,43,Male,Single,6464.907547,4/13/2021,25865.5,58.039,High School Diploma,Jharkhand,Doctor,policy4,Chat,policy5,Family,Mail,In-Person Meeting,Weekends,French,4
1137,51,Female,Single,8838.514943,6/30/2021,13520.5,44.579,High School Diploma,Gujarat,Nurse,policy1,In-Person,policy5,Group,In-Person Meeting,Mail,Morning,Mandarin,4
763,29,Male,Divorced,9625.292948,12/6/2021,42054.1,175.4,Associate Degree,Andhra Pradesh,Engineer,policy4,Phone,policy3,Business,Mail,Text,Weekends,Spanish,4
930,54,Male,Divorced,8690.157254,10/29/2020,26537.5,113.486,Bachelor's Degree,Madhya Pradesh,Lawyer,policy3,Mobile App,policy4,Group,Mail,Mail,Evening,English,4
1881,28,Male,Divorced,5976.128606,11/10/2021,10272.6,12.883,Master's Degree,Odisha,Salesperson,policy5,Chat,policy4,Group,Email,Mail,Morning,Mandarin,4
2836,32,Male,Divorced,6316.120601,3/12/2024,5792.8,21.18,High School Diploma,Gujarat,Artist,policy2,Mobile App,policy1,Business,Phone,In-Person Meeting,Weekends,Spanish,4
737,37,Male,Divorced,7733.242409,4/17/2021,46588.2,193.026,Doctorate,Madhya Pradesh,Engineer,policy2,Email,policy5,Group,Text,Mail,Weekends,French,4
887,47,Female,Divorced,9692.464907,1/11/2021,23796.5,108.901,Doctorate,Gujarat,Entrepreneur,policy1,Mobile App,policy5,Business,Text,Phone,Anytime,English,4
1008,55,Male,Separated,5174.755014,9/21/2021,13358.3,40.959,Bachelor's Degree,Sikkim,Salesperson,policy1,In-Person,policy4,Business,Phone,In-Person Meeting,Afternoon,Spanish,4
3133,32,Male,Single,7339.689202,10/2/2021,15418,34.845,Associate Degree,Haryana,Nurse,policy2,In-Person,policy4,Group,In-Person Meeting,Phone,Anytime,English,4
3106,51,Male,Single,4399.146524,12/4/2023,25627.1,77.211,Bachelor's Degree,Rajasthan,Nurse,policy5,Chat,policy2,Group,Text,Phone,Morning,Mandarin,4
489,43,Male,Divorced,3888.821769,10/25/2022,7094.6,35.36,Master's Degree,Tamil Nadu,Lawyer,policy4,Email,policy1,Family,Email,Phone,Weekends,English,4
324,27,Male,Married,11810.69875,10/29/2020,44775.1,126.117,High School Diploma,West Bengal,Salesperson,policy2,Chat,policy5,Business,Email,In-Person Meeting,Morning,German,4
400,32,Female,Divorced,9192.536796,10/6/2021,33581.5,70.793,Bachelor's Degree,Karnataka,Engineer,policy2,Chat,policy4,Group,Email,Email,Anytime,German,4
828,57,Male,Single,9323.288725,10/31/2023,16790.7,79.989,Bachelor's Degree,Kerala,Engineer,policy2,Phone,policy1,Individual,Text,Email,Weekends,English,4
3341,31,Female,Divorced,8314.423017,12/14/2022,15253.7,30.179,High School Diploma,Dadra and Nagar Haveli,Salesperson,policy2,Chat,policy5,Group,Mail,Mail,Morning,English,4
3067,19,Male,Separated,9008.586081,3/22/2022,37464.6,42.801,Doctorate,Jharkhand,Salesperson,policy2,Mobile App,policy2,Business,Text,Text,Afternoon,French,4
2543,51,Male,Divorced,7695.700155,1/14/2024,43286.9,183.75,Master's Degree,Haryana,Nurse,policy5,Phone,policy2,Group,Text,Mail,Morning,French,4
1978,47,Male,Single,4556.520057,4/6/2022,48500.8,56.36,Doctorate,Dadra and Nagar Haveli,Doctor,policy2,Email,policy1,Group,Text,In-Person Meeting,Morning,German,4
2945,38,Female,Divorced,6687.963104,7/2/2021,34232.1,51.575,High School Diploma,West Bengal,Nurse,policy2,Chat,policy3,Group,In-Person Meeting,Phone,Evening,French,4
1245,43,Female,Divorced,9628.16691,6/24/2021,36995.7,42.145,Bachelor's Degree,Punjab,Manager,policy3,Mobile App,policy2,Individual,Mail,Email,Anytime,German,4
1929,37,Male,Divorced,6057.272565,2/13/2023,34016.8,126.018,Master's Degree,Madhya Pradesh,Engineer,policy2,Phone,policy5,Family,Email,Phone,Afternoon,Spanish,4
2030,46,Male,Separated,6666.045757,1/20/2024,20762,63.962,Master's Degree,Telangana,Teacher,policy1,Email,policy2,Group,Phone,Phone,Anytime,Mandarin,4
645,34,Female,Single,7515.265288,1/25/2023,11830.4,21.849,High School Diploma,Sikkim,Salesperson,policy5,In-Person,policy3,Individual,Text,Mail,Weekends,German,4
2504,44,Male,Single,8389.112599,1/28/2021,23839.2,86.726,Bachelor's Degree,Madhya Pradesh,Salesperson,policy4,Mobile App,policy1,Individual,Phone,Phone,Evening,French,4
880,36,Male,Divorced,9095.007554,12/5/2023,41845.5,76.978,Master's Degree,Rajasthan,Lawyer,policy5,Email,policy1,Group,Mail,Mail,Evening,English,4
322,41,Male,Divorced,9609.982087,5/26/2022,19493.8,24.562,Doctorate,West Bengal,Entrepreneur,policy3,Phone,policy2,Group,Phone,Email,Evening,German,4
724,53,Male,Divorced,8478.434062,1/14/2024,36598,181.989,Associate Degree,Gujarat,Doctor,policy1,Mobile App,policy5,Business,Email,In-Person Meeting,Anytime,French,4
171,38,Male,Separated,9973.119037,1/2/2022,49412.2,129.582,Associate Degree,Jharkhand,Teacher,policy5,Mobile App,policy2,Individual,Email,In-Person Meeting,Morning,German,4
965,31,Male,Single,9999.66256,8/6/2022,30735.1,39.454,High School Diploma,Daman and Diu,Teacher,policy4,In-Person,policy5,Group,Mail,Phone,Anytime,French,4
3114,47,Female,Single,8803.169662,9/3/2022,42876.9,66.368,Master's Degree,Uttar Pradesh,Lawyer,policy1,Chat,policy2,Individual,Email,Text,Afternoon,French,4
1833,46,Male,Separated,5672.075454,2/10/2021,17243.1,47.524,Doctorate,Chhattisgarh,Nurse,policy5,Phone,policy1,Group,Phone,Email,Evening,German,4
224,50,Female,Single,7798.016345,5/27/2022,24525.4,107.531,Master's Degree,Tripura,Entrepreneur,policy2,Mobile App,policy2,Family,Text,In-Person Meeting,Weekends,German,4
25,37,Male,Divorced,10929.33224,5/16/2023,16772.9,18.142,Associate Degree,Bihar,Manager,policy2,Mobile App,policy2,Business,Mail,Email,Morning,French,4
1622,42,Male,Single,6484.782082,1/21/2024,23805.7,72.343,Doctorate,Telangana,Salesperson,policy4,Chat,policy1,Group,Email,Phone,Morning,German,4
212,43,Male,Single,7662.836812,12/8/2020,13260,16.032,Master's Degree,Bihar,Teacher,policy3,Chat,policy2,Individual,Mail,Phone,Morning,Spanish,4
904,24,Male,Single,7234.265402,8/3/2022,44133.7,68.536,Bachelor's Degree,Andhra Pradesh,Manager,policy2,Phone,policy1,Individual,Text,Email,Weekends,German,4
1712,42,Female,Separated,9402.403747,8/23/2023,38192.2,107.623,Master's Degree,Madhya Pradesh,Salesperson,policy4,Mobile App,policy1,Family,Phone,Mail,Afternoon,Spanish,4
2366,45,Male,Single,8643.353081,4/20/2021,11084.8,11.75,Master's Degree,Uttar Pradesh,Doctor,policy3,Mobile App,policy3,Family,Mail,Phone,Afternoon,English,4
2188,37,Male,Divorced,11854.71879,2/6/2021,26907.3,79.107,High School Diploma,Bihar,Doctor,policy1,Mobile App,policy4,Business,In-Person Meeting,Email,Weekends,Mandarin,4
549,44,Female,Divorced,10598.62017,1/23/2021,19251.3,65.972,Master's Degree,Manipur,Engineer,policy2,Chat,policy2,Group,Text,Phone,Morning,French,4
1941,39,Male,Divorced,8905.716768,3/19/2021,33977.6,117.933,Bachelor's Degree,Uttarakhand,Lawyer,policy2,In-Person,policy4,Business,Mail,Phone,Anytime,French,4
2232,37,Male,Single,8968.401334,5/29/2021,21916.9,43.83,High School Diploma,Delhi,Doctor,policy2,In-Person,policy5,Business,Phone,Mail,Afternoon,English,4
1255,33,Male,Divorced,7041.263796,6/25/2022,35912.2,93.747,Associate Degree,Madhya Pradesh,Lawyer,policy4,In-Person,policy3,Individual,Text,Email,Weekends,German,4
1163,49,Female,Single,10269.14641,6/9/2021,40335.1,147.485,Master's Degree,Puducherry,Nurse,policy4,Email,policy2,Group,Phone,Mail,Morning,French,4
624,37,Female,Separated,9527.635828,3/25/2021,13482.1,16.391,Bachelor's Degree,Gujarat,Engineer,policy3,Phone,policy1,Business,Text,In-Person Meeting,Morning,German,4
3232,61,Male,Divorced,6836.228187,11/7/2023,8156.8,29.367,Master's Degree,Gujarat,Lawyer,policy3,In-Person,policy5,Group,Email,Phone,Afternoon,German,4
3217,34,Female,Single,10472.06965,1/28/2024,15308.8,40.712,Doctorate,Delhi,Teacher,policy5,Phone,policy2,Family,Email,Mail,Morning,English,4
1502,35,Male,Single,6732.391417,4/1/2022,5014.8,6.68,Associate Degree,Rajasthan,Entrepreneur,policy3,Chat,policy1,Group,Mail,Phone,Afternoon,English,4
2830,28,Female,Divorced,7651.457387,3/9/2022,9477.2,34.391,Master's Degree,Bihar,Manager,policy1,Mobile App,policy3,Family,Mail,In-Person Meeting,Anytime,Mandarin,4
1068,42,Male,Separated,8263.443395,4/11/2023,25885.1,79.201,Master's Degree,Punjab,Lawyer,policy2,In-Person,policy3,Individual,Phone,Phone,Afternoon,Mandarin,4
2281,29,Male,Single,8181.264802,1/25/2024,45439.5,55.943,Master's Degree,Manipur,Nurse,policy5,Chat,policy3,Family,In-Person Meeting,Text,Morning,English,4
3041,40,Female,Single,8696.164745,6/8/2022,19357.3,43.922,Doctorate,Himachal Pradesh,Lawyer,policy2,Email,policy3,Individual,Phone,Email,Morning,English,4
1949,37,Male,Single,6002.517241,1/6/2024,31432,145.789,Bachelor's Degree,Punjab,Entrepreneur,policy1,Mobile App,policy2,Individual,Text,In-Person Meeting,Weekends,English,4
1288,49,Male,Divorced,4793.913364,10/22/2020,20538.4,69.044,High School Diploma,Maharashtra,Manager,policy1,Mobile App,policy5,Business,Phone,Text,Morning,French,4
2846,43,Female,Divorced,9922.284947,4/12/2023,41633.8,127.212,Doctorate,Daman and Diu,Engineer,policy5,In-Person,policy1,Family,Mail,Mail,Weekends,Spanish,4
2718,39,Female,Single,9225.33588,12/24/2020,43740.5,124.844,Bachelor's Degree,Himachal Pradesh,Doctor,policy1,Chat,policy1,Family,Phone,In-Person Meeting,Afternoon,Spanish,4
816,31,Female,Divorced,7299.284117,3/28/2023,35112.9,93.84,High School Diploma,Punjab,Teacher,policy3,Email,policy1,Business,Email,Email,Morning,German,4
244,38,Male,Separated,4713.554464,12/2/2021,20446.8,56.072,Associate Degree,Andaman and Nicobar Islands,Entrepreneur,policy4,Chat,policy5,Individual,Text,Mail,Morning,German,4
2864,40,Female,Divorced,10215.7576,11/30/2022,40926.7,62.784,Doctorate,Himachal Pradesh,Teacher,policy4,Phone,policy3,Business,In-Person Meeting,Email,Evening,French,4
654,47,Male,Single,11210.89387,12/16/2021,38702.1,80.56,High School Diploma,Nagaland,Salesperson,policy4,Email,policy3,Business,Phone,Mail,Weekends,German,4
226,38,Male,Single,7292.289379,6/13/2023,47269.6,229.507,Associate Degree,Uttarakhand,Teacher,policy5,In-Person,policy1,Business,Mail,In-Person Meeting,Afternoon,English,4
367,29,Female,Divorced,6855.582842,1/4/2021,42356.1,81.592,Associate Degree,Nagaland,Salesperson,policy2,In-Person,policy1,Business,Text,Text,Weekends,German,4
